"Plot","Entry","Name","Rep","Expt","ExptShort","T_mean","P_mean","RDTF","DTF","Predicted_RDTF","Predicted_DTF"
2530,276,"PI 432106 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00757560343115664,132.002685870176
2884,276,"PI 432106 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00757560343115664,132.002685870176
3757,276,"PI 432106 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.00885,113,0.0108972117197907,91.7665936676146
6858,276,"PI 432106 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.022531777547591,44.381762507988
5547,276,"PI 432106 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.021131413669907,47.3229106022418
2262,276,"PI 432106 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00814015597927833,122.847768832147
2518,276,"PI 432106 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00814015597927833,122.847768832147
2742,276,"PI 432106 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00814015597927833,122.847768832147
2053,276,"PI 432106 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0105208433543762,95.0494144163872
2341,276,"PI 432106 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008065,124,0.0105208433543762,95.0494144163872
2893,276,"PI 432106 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.0105208433543762,95.0494144163872
1123,276,"PI 432106 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.0090918954076221,109.988066862456
1399,276,"PI 432106 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008547,117,0.0090918954076221,109.988066862456
1923,276,"PI 432106 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.0090918954076221,109.988066862456
198,276,"PI 432106 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.0072571991151329,137.79420739811
856,276,"PI 432106 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.007246,138,0.0072571991151329,137.79420739811
2175,276,"PI 432106 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.018519,54,0.0170674892096264,58.5909261589561
2677,276,"PI 432106 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.018182,55,0.0170674892096264,58.5909261589561
243,276,"PI 432106 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011905,84,0.0102024390383525,98.0157780155167
975,276,"PI 432106 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.012195,82,0.0102024390383525,98.0157780155167
3165,276,"PI 432106 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.008929,112,0.0108972117197907,91.7665936676146
3534,276,"PI 432106 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.008065,124,0.0108972117197907,91.7665936676146
6401,276,"PI 432106 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.022531777547591,44.381762507988
6733,276,"PI 432106 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.022531777547591,44.381762507988
5237,276,"PI 432106 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.02,50,0.021131413669907,47.3229106022418
5793,276,"PI 432106 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.021131413669907,47.3229106022418
45,276,"PI 432106 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011364,88,0.0118922252073649,84.0885521896018
476,276,"PI 432106 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012048,83,0.0118922252073649,84.0885521896018
961,276,"PI 432106 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011236,89,0.0118922252073649,84.0885521896018
414,276,"PI 432106 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.0072571991151329,137.79420739811
5282,276,"PI 432106 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011765,85,0.010032418365533,99.6768638990935
5642,276,"PI 432106 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011765,85,0.010032418365533,99.6768638990935
1251,276,"PI 432106 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.013333,75,0.0107704651062016,92.8465010693178
1572,276,"PI 432106 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.014925,67,0.0107704651062016,92.8465010693178
5269,277,"PI 432124 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.0226385923907738,44.1723576598138
5545,277,"PI 432124 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.0226385923907738,44.1723576598138
5805,277,"PI 432124 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.02381,42,0.0226385923907738,44.1723576598138
1115,277,"PI 432124 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.006849,146,0.0068366504227903,146.270459678098
1603,277,"PI 432124 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.006993,143,0.0068366504227903,146.270459678098
1924,277,"PI 432124 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.006897,145,0.0068366504227903,146.270459678098
1979,277,"PI 432124 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022222,45,0.022719815354248,44.0144422130185
1150,277,"PI 432124 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022727,44,0.022719815354248,44.0144422130185
1515,277,"PI 432124 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022727,44,0.022719815354248,44.0144422130185
285,277,"PI 432124 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.021277,47,0.021783057373877,45.9072380353383
687,277,"PI 432124 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.021739,46,0.021783057373877,45.9072380353383
917,277,"PI 432124 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.021739,46,0.021783057373877,45.9072380353383
4394,277,"PI 432124 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008475,118,0.00785558215501827,127.298013090116
4632,277,"PI 432124 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008065,124,0.00785558215501827,127.298013090116
4960,277,"PI 432124 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00785558215501827,127.298013090116
2377,277,"PI 432124 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00740742967333607,134.99959420467
2600,277,"PI 432124 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007692,130,0.00740742967333607,134.99959420467
2961,277,"PI 432124 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007692,130,0.00740742967333607,134.99959420467
3207,277,"PI 432124 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.00813,123,0.0108314713176888,92.3235607305633
3465,277,"PI 432124 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.008197,122,0.0108314713176888,92.3235607305633
3996,277,"PI 432124 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.008197,122,0.0108314713176888,92.3235607305633
6112,277,"PI 432124 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.02381,42,0.0233307306923395,42.8619237514212
6649,277,"PI 432124 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.02381,42,0.0233307306923395,42.8619237514212
7022,277,"PI 432124 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.02381,42,0.0233307306923395,42.8619237514212
5417,277,"PI 432124 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.020408,49,0.0218639634078903,45.7373615818951
5504,277,"PI 432124 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.021277,47,0.0218639634078903,45.7373615818951
6071,277,"PI 432124 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.021277,47,0.0218639634078903,45.7373615818951
2058,277,"PI 432124 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00801802808196668,124.718944580538
2475,277,"PI 432124 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00801802808196668,124.718944580538
2866,277,"PI 432124 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007812,128,0.00801802808196668,124.718944580538
2057,277,"PI 432124 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007752,129,0.0104244057119351,95.9287299088025
2360,277,"PI 432124 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008475,118,0.0104244057119351,95.9287299088025
2939,277,"PI 432124 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008403,119,0.0104244057119351,95.9287299088025
1299,277,"PI 432124 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00903600902581195,110.668326818116
1523,277,"PI 432124 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.00903600902581195,110.668326818116
1819,277,"PI 432124 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00903600902581195,110.668326818116
41,277,"PI 432124 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.006849,146,0.00708127010159563,141.217604420239
389,277,"PI 432124 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.00708127010159563,141.217604420239
831,277,"PI 432124 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006993,143,0.00708127010159563,141.217604420239
2242,277,"PI 432124 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.018182,55,0.0175072838661581,57.1190829853977
2517,277,"PI 432124 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.018519,54,0.0175072838661581,57.1190829853977
2947,277,"PI 432124 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.016393,61,0.0175072838661581,57.1190829853977
381,277,"PI 432124 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011905,84,0.0100982461401947,99.0270969945602
619,277,"PI 432124 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.012048,83,0.0100982461401947,99.0270969945602
868,277,"PI 432124 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.012195,82,0.0100982461401947,99.0270969945602
119,277,"PI 432124 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011364,88,0.0118507199793777,84.3830587289356
473,277,"PI 432124 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011765,85,0.0118507199793777,84.3830587289356
769,277,"PI 432124 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011765,85,0.0118507199793777,84.3830587289356
1130,277,"PI 432124 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.012195,82,0.0106693423202013,93.7264894113109
1451,277,"PI 432124 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.013333,75,0.0106693423202013,93.7264894113109
5188,277,"PI 432124 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00993484942486355,100.655778183949
5442,277,"PI 432124 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00993484942486355,100.655778183949
5784,277,"PI 432124 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00993484942486355,100.655778183949
5074,278,"PI 432145 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.02107989300926,47.4385709434446
5525,278,"PI 432145 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.02107989300926,47.4385709434446
5680,278,"PI 432145 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.02107989300926,47.4385709434446
1285,278,"PI 432145 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.00641,156,0.00653274969528708,153.074899030868
1721,278,"PI 432145 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.00641,156,0.00653274969528708,153.074899030868
1771,278,"PI 432145 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.006667,150,0.00653274969528708,153.074899030868
157,278,"PI 432145 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0202868244673702,49.2930769726146
1271,278,"PI 432145 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.02439,41,0.0211500891740215,47.2811245272807
1517,278,"PI 432145 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.020408,49,0.0211500891740215,47.2811245272807
1924,278,"PI 432145 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.020833,48,0.0211500891740215,47.2811245272807
668,278,"PI 432145 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0202868244673702,49.2930769726146
848,278,"PI 432145 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0202868244673702,49.2930769726146
4111,278,"PI 432145 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.007576,132,0.00748597838266245,133.583073431791
4714,278,"PI 432145 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.007874,127,0.00748597838266245,133.583073431791
5060,278,"PI 432145 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.007874,127,0.00748597838266245,133.583073431791
2187,278,"PI 432145 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007353,136,0.0070702477525303,141.437759326343
2521,278,"PI 432145 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007246,138,0.0070702477525303,141.437759326343
2755,278,"PI 432145 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007246,138,0.0070702477525303,141.437759326343
170,278,"PI 432145 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.010309,97,0.00960416716524837,104.121469648966
609,278,"PI 432145 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.010204,98,0.00960416716524837,104.121469648966
787,278,"PI 432145 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.010204,98,0.00960416716524837,104.121469648966
3215,278,"PI 432145 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.009259,108,0.0102820575520146,97.2567985484644
3466,278,"PI 432145 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.008065,124,0.0102820575520146,97.2567985484644
6353,278,"PI 432145 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.0217128014056641,46.0557797824805
6451,278,"PI 432145 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0217128014056641,46.0557797824805
6960,278,"PI 432145 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.0217128014056641,46.0557797824805
5398,278,"PI 432145 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.018182,55,0.0203504313601442,49.1390075376228
5534,278,"PI 432145 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.018868,53,0.0203504313601442,49.1390075376228
6024,278,"PI 432145 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.019231,52,0.0203504313601442,49.1390075376228
2224,278,"PI 432145 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007634,131,0.00762637071218544,131.123969413419
2395,278,"PI 432145 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007463,134,0.00762637071218544,131.123969413419
2700,278,"PI 432145 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007407,135,0.00762637071218544,131.123969413419
2313,278,"PI 432145 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008197,122,0.0099113089122445,100.894847376273
2560,278,"PI 432145 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0099113089122445,100.894847376273
2880,278,"PI 432145 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.0099113089122445,100.894847376273
1153,278,"PI 432145 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.0085598315835982,116.824728411262
1484,278,"PI 432145 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.007874,127,0.0085598315835982,116.824728411262
1697,278,"PI 432145 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.007874,127,0.0085598315835982,116.824728411262
8,278,"PI 432145 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.006711,149,0.00676310600553418,147.861056618322
617,278,"PI 432145 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006711,149,0.00676310600553418,147.861056618322
750,278,"PI 432145 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006757,148,0.00676310600553418,147.861056618322
2265,278,"PI 432145 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.018182,55,0.0163610173898466,61.1208934122023
307,278,"PI 432145 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011236,89,0.0112418755113775,88.9531287717904
448,278,"PI 432145 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.010309,97,0.0112418755113775,88.9531287717904
898,278,"PI 432145 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.009901,101,0.0112418755113775,88.9531287717904
3986,278,"PI 432145 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.007692,130,0.0102820575520146,97.2567985484644
5259,278,"PI 432145 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00944400701976277,105.88725716821
5659,278,"PI 432145 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00944400701976277,105.88725716821
5827,278,"PI 432145 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00944400701976277,105.88725716821
1215,278,"PI 432145 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0101482544944791,98.5391133562941
1401,278,"PI 432145 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0101482544944791,98.5391133562941
1742,278,"PI 432145 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0101482544944791,98.5391133562941
5259,279,"PI 432147 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.021585017753685,46.3284307389221
5630,279,"PI 432147 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.021585017753685,46.3284307389221
1317,279,"PI 432147 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.006667,150,0.00662669197518008,150.904856260929
1715,279,"PI 432147 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.006667,150,0.00662669197518008,150.904856260929
1972,279,"PI 432147 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.006711,149,0.00662669197518008,150.904856260929
1412,279,"PI 432147 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022222,45,0.0216281239952777,46.2360951980089
1484,279,"PI 432147 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.021739,46,0.0216281239952777,46.2360951980089
1794,279,"PI 432147 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.021739,46,0.0216281239952777,46.2360951980089
187,279,"PI 432147 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.020833,48,0.0207347881975933,48.2281270717812
614,279,"PI 432147 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0207347881975933,48.2281270717812
982,279,"PI 432147 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0207347881975933,48.2281270717812
4209,279,"PI 432147 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.007874,127,0.00770346837423428,129.811657739089
4613,279,"PI 432147 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.007874,127,0.00770346837423428,129.811657739089
4897,279,"PI 432147 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.007874,127,0.00770346837423428,129.811657739089
2128,279,"PI 432147 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007692,130,0.00725588250580884,137.819210716192
2613,279,"PI 432147 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007143,140,0.00725588250580884,137.819210716192
2757,279,"PI 432147 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007692,130,0.00725588250580884,137.819210716192
3512,279,"PI 432147 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.009615,104,0.01093746944973,91.4288268046031
3824,279,"PI 432147 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.009709,103,0.01093746944973,91.4288268046031
6294,279,"PI 432147 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0222087004668142,45.0273982259462
6662,279,"PI 432147 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.0222087004668142,45.0273982259462
6807,279,"PI 432147 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0222087004668142,45.0273982259462
5165,279,"PI 432147 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.02,50,0.0207311163192603,48.2366691981246
5682,279,"PI 432147 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.02,50,0.0207311163192603,48.2366691981246
5865,279,"PI 432147 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0207311163192603,48.2366691981246
167,279,"PI 432147 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012195,82,0.0120610239687099,82.9116999182087
453,279,"PI 432147 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012048,83,0.0120610239687099,82.9116999182087
672,279,"PI 432147 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012048,83,0.0120610239687099,82.9116999182087
2075,279,"PI 432147 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00778968085741961,128.374964045864
2535,279,"PI 432147 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00778968085741961,128.374964045864
2953,279,"PI 432147 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007692,130,0.00778968085741961,128.374964045864
2204,279,"PI 432147 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0105816038819895,94.5036320724556
2641,279,"PI 432147 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0105816038819895,94.5036320724556
2964,279,"PI 432147 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007874,127,0.0105816038819895,94.5036320724556
1301,279,"PI 432147 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.007692,130,0.00872612289669663,114.598431839478
1514,279,"PI 432147 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.007874,127,0.00872612289669663,114.598431839478
1920,279,"PI 432147 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.007874,127,0.00872612289669663,114.598431839478
186,279,"PI 432147 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.006711,149,0.00689634505973526,145.004345249277
501,279,"PI 432147 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006849,146,0.00689634505973526,145.004345249277
918,279,"PI 432147 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006897,145,0.00689634505973526,145.004345249277
2426,279,"PI 432147 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.018519,54,0.0167643091366893,59.6505344685792
2782,279,"PI 432147 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.018182,55,0.0167643091366893,59.6505344685792
5112,279,"PI 432147 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00999551959295336,100.044824153512
244,279,"PI 432147 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011111,90,0.0102220664359159,97.8275778453597
1063,279,"PI 432147 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.010989,91,0.0102220664359159,97.8275778453597
1149,279,"PI 432147 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011905,84,0.0108980350864704,91.7596605319681
1484,279,"PI 432147 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.013514,74,0.0108980350864704,91.7596605319681
5734,279,"PI 432147 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00999551959295336,100.044824153512
5906,279,"PI 432147 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00999551959295336,100.044824153512
5156,280,"PI 432184 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.022914470283889,43.640546240473
5619,280,"PI 432184 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.022914470283889,43.640546240473
5799,280,"PI 432184 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.02381,42,0.022914470283889,43.640546240473
1202,280,"PI 432184 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.007519,133,0.00684829549385463,146.021736488643
1568,280,"PI 432184 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.007463,134,0.00684829549385463,146.021736488643
1814,280,"PI 432184 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.006993,143,0.00684829549385463,146.021736488643
1249,280,"PI 432184 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.023256,43,0.0229874011031277,43.5020903630528
1580,280,"PI 432184 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022727,44,0.0229874011031277,43.5020903630528
1785,280,"PI 432184 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022727,44,0.0229874011031277,43.5020903630528
142,280,"PI 432184 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.021277,47,0.0220330969315942,45.3862660843678
717,280,"PI 432184 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.021277,47,0.0220330969315942,45.3862660843678
959,280,"PI 432184 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.021739,46,0.0220330969315942,45.3862660843678
