"Plot","Entry","Name","Rep","Expt","Location","Year","PlantingDate","DTE","DTF","DTF2","DTS","DTM","ExptShort","DTF2_scaled","RDTF","VEG","REP","T_mean","P_mean","Predicted_DTF"
104,281,"PI 432188 LSP AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,23,142,142,153,170,"It17",4.2280701754386,0.007042,119,28,11.2,10.8,139.164301630733
641,281,"PI 432188 LSP AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,23,142,142,153,174,"It17",4.2280701754386,0.007042,119,32,11.2,10.8,139.164301630733
676,281,"PI 432188 LSP AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,138,138,152,173,"It17",3.94736842105263,0.007246,116,35,11.2,10.8,139.164301630733
2069,281,"PI 432188 LSP AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,21,54,54,70,89,"Us18",2.06666666666667,0.018519,33,35,15.8,14.3,58.1312226252632
2620,281,"PI 432188 LSP AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,54,54,75,93,"Us18",2.06666666666667,0.018519,36,39,15.8,14.3,58.1312226252632
2843,281,"PI 432188 LSP AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,53,53,71,92,"Us18",1.93333333333333,0.018868,35,39,15.8,14.3,58.1312226252632
211,281,"PI 432188 LSP AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,76,76,NA,NA,"Ba16",3.38888888888889,0.013158,70,NA,18.6,10.8,97.1854525200138
607,281,"PI 432188 LSP AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,77,77,NA,NA,"Ba16",3.44444444444444,0.012987,71,NA,18.6,10.8,97.1854525200138
934,281,"PI 432188 LSP AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,77,77,NA,NA,"Ba16",3.44444444444444,0.012987,72,NA,18.6,10.8,97.1854525200138
4046,281,"PI 432188 LSP AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,22,122,122,NA,NA,"Ne16",3.82105263157895,0.008197,100,NA,19.2,11,90.880997579786
5199,281,"PI 432188 LSP AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,48,48,69,NA,"Su17",2.76,0.020833,33,NA,15.7,16.1,46.9049956238123
659,281,"PI 432188 LSP AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,84,84,NA,NA,"Ba17",3.55737704918033,0.011905,77,NA,21.7,11,82.9737802854298
5416,281,"PI 432188 LSP AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,61,61,NA,NA,"In16",3.14814814814815,0.016393,54,NA,17.6,10.9,98.9978323557099
5491,281,"PI 432188 LSP AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,68,68,NA,NA,"In16",3.66666666666667,0.014706,62,NA,17.6,10.9,98.9978323557099
1247,281,"PI 432188 LSP AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,7,78,78,NA,NA,"In17",4.40425531914894,0.012821,71,NA,20.6,10.7,91.7648374360678
1516,281,"PI 432188 LSP AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,74,74,NA,NA,"In17",4.06382978723404,0.013514,66,NA,20.6,10.7,91.7648374360678
1819,281,"PI 432188 LSP AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,74,74,NA,NA,"In17",4.06382978723404,0.013514,68,NA,20.6,10.7,91.7648374360678
5076,282,"PI 432190 LSP AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,47,47,70,89,"Su18",2.81818181818182,0.021277,36,42,17.6,16.1,50.0261005592561
5640,282,"PI 432190 LSP AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,47,47,69,89,"Su18",2.81818181818182,0.021277,36,42,17.6,16.1,50.0261005592561
5885,282,"PI 432190 LSP AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,46,46,71,90,"Su18",2.63636363636364,0.021739,35,44,17.6,16.1,50.0261005592561
1287,282,"PI 432190 LSP AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,135,135,156,184,"It16",3.52631578947368,0.007407,111,49,10.6,10.8,143.019464683747
1475,282,"PI 432190 LSP AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,135,135,164,175,"It16",3.52631578947368,0.007407,111,40,10.6,10.8,143.019464683747
1816,282,"PI 432190 LSP AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,128,128,156,175,"It16",3.03508771929825,0.007812,104,47,10.6,10.8,143.019464683747
1373,282,"PI 432190 LSP AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,48,48,68,92,"Ro16",3.25,0.020833,40,44,17.2,16.2,49.9446181121223
1683,282,"PI 432190 LSP AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,49,49,71,96,"Ro16",3.5,0.020408,41,47,17.2,16.2,49.9446181121223
2028,282,"PI 432190 LSP AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,49,49,68,96,"Ro16",3.5,0.020408,41,47,17.2,16.2,49.9446181121223
217,282,"PI 432190 LSP AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,51,51,76,95,"Su16",2.8,0.019608,38,44,16.7,15.9,51.961548454144
595,282,"PI 432190 LSP AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,54,54,73,97,"Su16",3.4,0.018519,41,43,16.7,15.9,51.961548454144
888,282,"PI 432190 LSP AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,51,51,76,96,"Su16",2.8,0.019608,38,45,16.7,15.9,51.961548454144
4147,282,"PI 432190 LSP AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,118,118,127,156,"Sp16",3.6,0.008475,93,38,12.5,10.9,125.884720846262
4720,282,"PI 432190 LSP AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,119,119,127,147,"Sp16",3.7,0.008403,94,28,12.5,10.9,125.884720846262
4913,282,"PI 432190 LSP AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,119,119,127,147,"Sp16",3.7,0.008403,94,28,12.5,10.9,125.884720846262
2241,282,"PI 432190 LSP AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,128,128,142,155,"Mo16",4.07246376811594,0.007812,118,27,12,10.8,132.423801160502
2725,282,"PI 432190 LSP AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,130,130,142,160,"Mo16",4.18840579710145,0.007692,120,30,12,10.8,132.423801160502
2923,282,"PI 432190 LSP AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,130,130,143,163,"Mo16",4.18840579710145,0.007692,120,33,12,10.8,132.423801160502
3272,282,"PI 432190 LSP AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,11,106,106,139,145,"Ne16",3.14736842105263,0.009434,95,39,19.2,11,92.4758355239408
3759,282,"PI 432190 LSP AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,11,107,107,134,143,"Ne16",3.18947368421053,0.009346,96,36,19.2,11,92.4758355239408
5371,282,"PI 432190 LSP AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,14,56,56,74,90,"Su17",4.04,0.017857,42,34,15.7,16.1,52.0012641846851
5524,282,"PI 432190 LSP AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,10,53,53,73,89,"Su17",3.56,0.018868,43,36,15.7,16.1,52.0012641846851
187,282,"PI 432190 LSP AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,84,84,98,109,"Ba17",3.55737704918033,0.011905,78,25,21.7,11,84.6548902308257
466,282,"PI 432190 LSP AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,84,84,96,106,"Ba17",3.55737704918033,0.011905,77,22,21.7,11,84.6548902308257
681,282,"PI 432190 LSP AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,86,86,104,112,"Ba17",3.68852459016393,0.011628,79,26,21.7,11,84.6548902308257
2102,282,"PI 432190 LSP AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,119,119,133,147,"Sp17",3.28571428571429,0.008403,98,28,11.7,11.1,124.859533025347
2434,282,"PI 432190 LSP AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,128,128,138,154,"Sp17",4.02040816326531,0.007812,107,26,11.7,11.1,124.859533025347
2846,282,"PI 432190 LSP AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,128,128,138,154,"Sp17",4.02040816326531,0.007812,107,26,11.7,11.1,124.859533025347
2246,282,"PI 432190 LSP AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,14,122,122,149,159,"Ne17",3.89908256880734,0.008197,108,37,19.4,10.8,95.1597549814857
2567,282,"PI 432190 LSP AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,11,124,124,144,153,"Ne17",3.97247706422018,0.008065,113,29,19.4,10.8,95.1597549814857
2760,282,"PI 432190 LSP AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,16,119,119,140,148,"Ne17",3.78899082568807,0.008403,103,29,19.4,10.8,95.1597549814857
1057,282,"PI 432190 LSP AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,122,122,140,162,"Mo17",3.6865671641791,0.008197,110,40,11.8,11.5,113.394248671764
1347,282,"PI 432190 LSP AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,122,122,145,164,"Mo17",3.6865671641791,0.008197,110,42,11.8,11.5,113.394248671764
1814,282,"PI 432190 LSP AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,11,120,120,145,164,"Mo17",3.56716417910448,0.008333,109,44,11.8,11.5,113.394248671764
108,282,"PI 432190 LSP AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,23,142,142,163,170,"It17",4.2280701754386,0.007042,119,28,11.2,10.8,138.27772667996
497,282,"PI 432190 LSP AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,144,144,163,174,"It17",4.36842105263158,0.006944,125,30,11.2,10.8,138.27772667996
865,282,"PI 432190 LSP AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,18,138,138,166,173,"It17",3.94736842105263,0.007246,120,35,11.2,10.8,138.27772667996
2226,282,"PI 432190 LSP AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,15,60,60,78,93,"Us18",2.86666666666667,0.016667,45,33,15.8,14.3,63.2669690511815
2616,282,"PI 432190 LSP AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,15,60,60,81,96,"Us18",2.86666666666667,0.016667,45,36,15.8,14.3,63.2669690511815
2839,282,"PI 432190 LSP AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,53,53,82,96,"Us18",1.93333333333333,0.018868,35,43,15.8,14.3,63.2669690511815
354,282,"PI 432190 LSP AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,79,79,NA,NA,"Ba16",3.55555555555556,0.012658,74,NA,18.6,10.8,98.145499306425
533,282,"PI 432190 LSP AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,78,78,NA,NA,"Ba16",3.5,0.012821,73,NA,18.6,10.8,98.145499306425
874,282,"PI 432190 LSP AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,80,80,NA,NA,"Ba16",3.61111111111111,0.0125,75,NA,18.6,10.8,98.145499306425
3511,282,"PI 432190 LSP AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,9,119,119,143,NA,"Ne16",3.69473684210526,0.008403,110,NA,19.2,11,92.4758355239408
6335,282,"PI 432190 LSP AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,46,46,63,NA,"Ro17",3.26086956521739,0.021739,37,NA,17.5,16.4,48.7163838870872
6569,282,"PI 432190 LSP AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,8,47,47,62,NA,"Ro17",3.43478260869565,0.021277,39,NA,17.5,16.4,48.7163838870872
6941,282,"PI 432190 LSP AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,47,47,65,NA,"Ro17",3.43478260869565,0.021277,38,NA,17.5,16.4,48.7163838870872
5834,282,"PI 432190 LSP AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,10,53,53,73,NA,"Su17",3.56,0.018868,43,NA,15.7,16.1,52.0012641846851
5363,282,"PI 432190 LSP AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,84,84,NA,NA,"In16",4.85185185185185,0.011905,78,NA,17.6,10.9,100.182342880658
5466,282,"PI 432190 LSP AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,85,85,NA,NA,"In16",4.92592592592593,0.011765,79,NA,17.6,10.9,100.182342880658
1226,282,"PI 432190 LSP AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,73,73,NA,NA,"In17",3.97872340425532,0.013699,65,NA,20.6,10.7,92.6292847299052
1479,282,"PI 432190 LSP AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,73,73,NA,NA,"In17",3.97872340425532,0.013699,67,NA,20.6,10.7,92.6292847299052
5191,283,"PI 432201 LSP AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,46,46,68,92,"Su18",2.63636363636364,0.021739,35,46,17.6,16.1,48.642221586742
5359,283,"PI 432201 LSP AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,47,47,68,90,"Su18",2.81818181818182,0.021277,35,43,17.6,16.1,48.642221586742
5796,283,"PI 432201 LSP AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,44,44,67,92,"Su18",2.27272727272727,0.022727,33,48,17.6,16.1,48.642221586742
1110,283,"PI 432201 LSP AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,135,135,156,174,"It16",3.52631578947368,0.007407,111,39,10.6,10.8,148.275160911415
2054,283,"PI 432201 LSP AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,134,134,157,174,"It16",3.45614035087719,0.007463,111,40,10.6,10.8,148.275160911415
1302,283,"PI 432201 LSP AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,44,44,67,98,"Ro16",2.25,0.022727,36,54,17.2,16.2,48.6161853906559
1747,283,"PI 432201 LSP AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,45,45,67,92,"Ro16",2.5,0.022222,37,47,17.2,16.2,48.6161853906559
1757,283,"PI 432201 LSP AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,46,46,66,98,"Ro16",2.75,0.021739,37,52,17.2,16.2,48.6161853906559
401,283,"PI 432201 LSP AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,51,51,73,99,"Su16",2.8,0.019608,34,48,16.7,15.9,50.6619832477709
499,283,"PI 432201 LSP AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,15,51,51,67,97,"Su16",2.8,0.019608,36,46,16.7,15.9,50.6619832477709
881,283,"PI 432201 LSP AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,15,50,50,70,101,"Su16",2.6,0.02,35,51,16.7,15.9,50.6619832477709
4318,283,"PI 432201 LSP AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,114,114,127,143,"Sp16",3.2,0.008772,89,29,12.5,10.9,127.64360207894
4618,283,"PI 432201 LSP AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,119,119,127,147,"Sp16",3.7,0.008403,94,28,12.5,10.9,127.64360207894
4978,283,"PI 432201 LSP AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,121,121,134,147,"Sp16",3.9,0.008264,96,26,12.5,10.9,127.64360207894
2125,283,"PI 432201 LSP AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,130,130,142,162,"Mo16",4.18840579710145,0.007692,120,32,12,10.8,135.115913713659
2450,283,"PI 432201 LSP AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,130,130,145,161,"Mo16",4.18840579710145,0.007692,120,31,12,10.8,135.115913713659
2786,283,"PI 432201 LSP AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,130,130,143,157,"Mo16",4.18840579710145,0.007692,120,27,12,10.8,135.115913713659
178,283,"PI 432201 LSP AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,76,76,102,112,"Ba16",3.38888888888889,0.013158,71,36,18.6,10.8,95.2602362672532
550,283,"PI 432201 LSP AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,77,77,103,113,"Ba16",3.44444444444444,0.012987,72,36,18.6,10.8,95.2602362672532
6205,283,"PI 432201 LSP AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,46,46,60,78,"Ro17",3.26086956521739,0.021739,37,32,17.5,16.4,47.3767814736219
6633,283,"PI 432201 LSP AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,47,47,62,82,"Ro17",3.43478260869565,0.021277,37,35,17.5,16.4,47.3767814736219
6787,283,"PI 432201 LSP AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,45,45,65,82,"Ro17",3.08695652173913,0.022222,36,37,17.5,16.4,47.3767814736219
5993,283,"PI 432201 LSP AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,12,52,52,70,90,"Su17",3.4,0.019231,40,38,15.7,16.1,50.8469760779131
236,283,"PI 432201 LSP AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,82,82,98,110,"Ba17",3.42622950819672,0.012195,76,28,21.7,11,80.976031094796
538,283,"PI 432201 LSP AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,5,79,79,99,107,"Ba17",3.22950819672131,0.012658,74,28,21.7,11,80.976031094796
759,283,"PI 432201 LSP AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,82,82,98,108,"Ba17",3.42622950819672,0.012195,76,26,21.7,11,80.976031094796
2080,283,"PI 432201 LSP AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,124,124,138,154,"Sp17",3.69387755102041,0.008065,103,30,11.7,11.1,127.285841571556
2492,283,"PI 432201 LSP AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,128,128,134,154,"Sp17",4.02040816326531,0.007812,107,26,11.7,11.1,127.285841571556
2838,283,"PI 432201 LSP AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,130,130,138,154,"Sp17",4.18367346938776,0.007692,109,24,11.7,11.1,127.285841571556
2211,283,"PI 432201 LSP AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,22,125,125,147,156,"Ne17",4.00917431192661,0.008,103,31,19.4,10.8,91.9718365422413
2611,283,"PI 432201 LSP AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,8,113,113,134,144,"Ne17",3.56880733944954,0.00885,105,31,19.4,10.8,91.9718365422413
2819,283,"PI 432201 LSP AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,23,121,121,146,156,"Ne17",3.86238532110092,0.008264,98,35,19.4,10.8,91.9718365422413
1464,283,"PI 432201 LSP AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,11,122,122,140,163,"Mo17",3.6865671641791,0.008197,111,41,11.8,11.5,114.969513443251
1676,283,"PI 432201 LSP AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,9,123,123,138,159,"Mo17",3.74626865671642,0.00813,114,36,11.8,11.5,114.969513443251
174,283,"PI 432201 LSP AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,146,146,164,174,"It17",4.50877192982456,0.006849,127,28,11.2,10.8,142.334195702476
507,283,"PI 432201 LSP AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,142,142,163,174,"It17",4.2280701754386,0.007042,123,32,11.2,10.8,142.334195702476
741,283,"PI 432201 LSP AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,145,145,160,173,"It17",4.43859649122807,0.006897,123,28,11.2,10.8,142.334195702476
2454,283,"PI 432201 LSP AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,64,64,78,87,"Us18",3.4,0.015625,46,23,15.8,14.3,61.9671440491936
3402,283,"PI 432201 LSP AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,12,118,118,NA,NA,"Ne16",3.65263157894737,0.008475,106,NA,19.2,11,89.4741365169318
3681,283,"PI 432201 LSP AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,13,122,122,143,NA,"Ne16",3.82105263157895,0.008197,109,NA,19.2,11,89.4741365169318
3911,283,"PI 432201 LSP AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,12,122,122,NA,NA,"Ne16",3.82105263157895,0.008197,110,NA,19.2,11,89.4741365169318
5406,283,"PI 432201 LSP AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,52,52,71,NA,"Su17",3.4,0.019231,37,NA,15.7,16.1,50.8469760779131
5747,283,"PI 432201 LSP AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,14,52,52,69,NA,"Su17",3.4,0.019231,38,NA,15.7,16.1,50.8469760779131
5544,283,"PI 432201 LSP AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,85,85,NA,NA,"In16",4.92592592592593,0.011765,78,NA,17.6,10.9,97.7797274883699
1316,283,"PI 432201 LSP AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,74,74,NA,NA,"In17",4.06382978723404,0.013514,68,NA,20.6,10.7,88.9899978361669
1633,283,"PI 432201 LSP AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,70,70,NA,NA,"In17",3.72340425531915,0.014286,65,NA,20.6,10.7,88.9899978361669
1658,283,"PI 432201 LSP AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,74,74,NA,NA,"In17",4.06382978723404,0.013514,66,NA,20.6,10.7,88.9899978361669
5136,284,"PI 432212 LSP AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,47,47,63,87,"Su18",2.81818181818182,0.021277,35,40,17.6,16.1,47.4062999981702
5470,284,"PI 432212 LSP AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,46,46,63,83,"Su18",2.63636363636364,0.021739,35,37,17.6,16.1,47.4062999981702
5849,284,"PI 432212 LSP AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,44,44,63,86,"Su18",2.27272727272727,0.022727,31,42,17.6,16.1,47.4062999981702
1307,284,"PI 432212 LSP AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,143,143,NA,184,"It16",4.08771929824561,0.006993,119,41,10.6,10.8,153.206804799747
1629,284,"PI 432212 LSP AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,146,146,164,184,"It16",4.29824561403509,0.006849,122,38,10.6,10.8,153.206804799747
1792,284,"PI 432212 LSP AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,146,146,164,175,"It16",4.29824561403509,0.006849,122,29,10.6,10.8,153.206804799747
1360,284,"PI 432212 LSP AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,64,92,"Ro16",2.25,0.022727,35,48,17.2,16.2,47.3013768049133
1635,284,"PI 432212 LSP AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,46,46,67,94,"Ro16",2.75,0.021739,37,48,17.2,16.2,47.3013768049133
1761,284,"PI 432212 LSP AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,10,45,45,63,93,"Ro16",2.5,0.022222,35,48,17.2,16.2,47.3013768049133
328,284,"PI 432212 LSP AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,19,50,50,NA,94,"Su16",2.6,0.02,31,44,16.7,15.9,49.3291239147593
577,284,"PI 432212 LSP AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,49,49,63,94,"Su16",2.4,0.020408,32,45,16.7,15.9,49.3291239147593
791,284,"PI 432212 LSP AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,49,49,66,91,"Su16",2.4,0.020408,32,42,16.7,15.9,49.3291239147593
4270,284,"PI 432212 LSP AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,127,127,132,156,"Sp16",4.5,0.007874,102,29,12.5,10.9,132.27948074149
4615,284,"PI 432212 LSP AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,124,124,127,156,"Sp16",4.2,0.008065,99,32,12.5,10.9,132.27948074149
4854,284,"PI 432212 LSP AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,119,119,127,156,"Sp16",3.7,0.008403,94,37,12.5,10.9,132.27948074149
2564,284,"PI 432212 LSP AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,134,134,145,163,"Mo16",4.42028985507246,0.007463,124,29,12,10.8,140.307575806785
2870,284,"PI 432212 LSP AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,7,134,134,146,168,"Mo16",4.42028985507246,0.007463,127,34,12,10.8,140.307575806785
3126,284,"PI 432212 LSP AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,10,105,105,136,141,"Ne16",3.10526315789474,0.009524,95,36,19.2,11,93.8987132972195
3656,284,"PI 432212 LSP AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,10,108,108,138,145,"Ne16",3.23157894736842,0.009259,98,37,19.2,11,93.8987132972195
3889,284,"PI 432212 LSP AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,27,121,121,134,144,"Ne16",3.77894736842105,0.008264,94,23,19.2,11,93.8987132972195
6232,284,"PI 432212 LSP AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,44,44,58,75,"Ro17",2.91304347826087,0.022727,34,31,17.5,16.4,46.0699945258081
