"Entry","Expt","ExptShort","DTF","Name","a","b","c","RR","Environments","aP","bP","cP","Cluster","MacroEnv","T_mean","P_mean","T_mean2","DTF_1","DTF_0","Diff","Increase","P_mean2"
192,"Bardiya, Nepal 2017","Ne17",124,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","South Asia",19.4,10.8,NA,96.3266772580918,98.1772969406975,1.85061968260574,"P",10.9
192,"Cordoba, Spain 2017","Sp17",124.666666666667,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","Mediterranean",11.7,11.1,NA,119.818353480083,122.695157630207,2.8768041501241,"P",11.2
192,"Marchouch, Morocco 2017","Mo17",120.666666666667,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","Mediterranean",11.8,11.5,NA,109.137327016614,111.518997620641,2.38167060402603,"P",11.6
192,"Metaponto, Italy 2017","It17",138.666666666667,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","Mediterranean",11.2,10.8,NA,131.776241015759,135.264267108113,3.48802609235392,"P",10.9
193,"Rosthern, Canada 2017","Ro17",47,"PI 299345 AGL",-0.0176044765020465,0.00024697196541989,0.00207953852326773,0.877285362574468,15,8.22060251880623e-20,5.97406935565568e-05,5.20802506177826e-31,"7","Temperate",17.5,16.4,NA,47.5513016719238,48.0262076916228,0.474906019699013,"P",16.5
193,"Sutherland, Canada 2017","Su17",53,"PI 299345 AGL",-0.0176044765020465,0.00024697196541989,0.00207953852326773,0.877285362574468,15,8.22060251880623e-20,5.97406935565568e-05,5.20802506177826e-31,"7","Temperate",15.7,16.1,NA,50.0964169869138,50.6238027485788,0.527385761664988,"P",16.2
193,"Central Ferry, USA 2018","Us18",61.3333333333333,"PI 299345 AGL",-0.0176044765020465,0.00024697196541989,0.00207953852326773,0.877285362574468,15,8.22060251880623e-20,5.97406935565568e-05,5.20802506177826e-31,"7","Temperate",15.8,14.3,NA,61.5648480935283,62.3632629554299,0.798414861901662,"P",14.4
193,"Bhopal, India 2017","In17",NA,"PI 299345 AGL",-0.0176044765020465,0.00024697196541989,0.00207953852326773,0.877285362574468,15,8.22060251880623e-20,5.97406935565568e-05,5.20802506177826e-31,"7","South Asia",20.6,10.7,NA,100.581744321714,102.730492407728,2.14874808601347,"P",10.8
193,"Jessore, Bangladesh 2017","Ba17",103,"PI 299345 AGL",-0.0176044765020465,0.00024697196541989,0.00207953852326773,0.877285362574468,15,8.22060251880623e-20,5.97406935565568e-05,5.20802506177826e-31,"7","South Asia",21.7,11,NA,92.270561874106,94.0756879427942,1.80512606868827,"P",11.1
193,"Bardiya, Nepal 2017","Ne17",132.333333333333,"PI 299345 AGL",-0.0176044765020465,0.00024697196541989,0.00207953852326773,0.877285362574468,15,8.22060251880623e-20,5.97406935565568e-05,5.20802506177826e-31,"7","South Asia",19.4,10.8,NA,101.48421135352,103.672110973724,2.1878996202032,"P",10.9
193,"Cordoba, Spain 2017","Sp17",122.333333333333,"PI 299345 AGL",-0.0176044765020465,0.00024697196541989,0.00207953852326773,0.877285362574468,15,8.22060251880623e-20,5.97406935565568e-05,5.20802506177826e-31,"7","Mediterranean",11.7,11.1,NA,116.605470798429,119.50325220384,2.89778140541149,"P",11.2
