"Plot","Entry","Name","Rep","Expt","ExptShort","T_mean","P_mean","RDTF","DTF","Predicted_RDTF","Predicted_DTF"
2522,253,"PI 431710 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007692,130,0.00740489393088746,135.045823658429
2862,253,"PI 431710 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007634,131,0.00740489393088746,135.045823658429
3199,253,"PI 431710 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.009901,101,0.0109120761423904,91.6415892769729
3594,253,"PI 431710 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.00813,123,0.0109120761423904,91.6415892769729
6423,253,"PI 431710 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.0223323759782711,44.7780388872629
6536,253,"PI 431710 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0223323759782711,44.7780388872629
6863,253,"PI 431710 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.0223323759782711,44.7780388872629
5123,253,"PI 431710 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.019231,52,0.0208934414110029,47.8619094063356
5439,253,"PI 431710 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.019608,51,0.0208934414110029,47.8619094063356
5787,253,"PI 431710 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0208934414110029,47.8619094063356
2206,253,"PI 431710 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00795206612315892,125.75348148674
2325,253,"PI 431710 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00795206612315892,125.75348148674
2770,253,"PI 431710 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007692,130,0.00795206612315892,125.75348148674
2303,253,"PI 431710 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0105472946808761,94.8110420971885
2347,253,"PI 431710 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.00885,113,0.0105472946808761,94.8110420971885
2923,253,"PI 431710 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008403,119,0.0105472946808761,94.8110420971885
1290,253,"PI 431710 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.00889395342118677,112.43593851277
1407,253,"PI 431710 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.007874,127,0.00889395342118677,112.43593851277
1748,253,"PI 431710 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.00889395342118677,112.43593851277
118,253,"PI 431710 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.00706517493088868,141.539312158859
342,253,"PI 431710 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.00706517493088868,141.539312158859
733,253,"PI 431710 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006993,143,0.00706517493088868,141.539312158859
2267,253,"PI 431710 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.018182,55,0.0168885053823767,59.2118708765969
2476,253,"PI 431710 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.016667,60,0.0168885053823767,59.2118708765969
2668,253,"PI 431710 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.017857,56,0.0168885053823767,59.2118708765969
399,253,"PI 431710 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011765,85,0.0102075756808774,97.9664546473437
463,253,"PI 431710 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011628,86,0.0102075756808774,97.9664546473437
953,253,"PI 431710 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011628,86,0.0102075756808774,97.9664546473437
3857,253,"PI 431710 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.008264,121,0.0109120761423904,91.6415892769729
128,253,"PI 431710 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011494,87,0.0119736980173866,83.5163872137023
768,253,"PI 431710 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011111,90,0.0119736980173866,83.5163872137023
1160,253,"PI 431710 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,85,0.0108320175751173,92.3189048637757
1740,253,"PI 431710 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.014493,69,0.0108320175751173,92.3189048637757
5279,253,"PI 431710 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.0100077825366359,99.9222351544171
5492,253,"PI 431710 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.0100077825366359,99.9222351544171
5987,253,"PI 431710 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.0100077825366359,99.9222351544171
5272,254,"PI 431714 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.0214571790557034,46.6044486744494
5401,254,"PI 431714 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.0214571790557034,46.6044486744494
5753,254,"PI 431714 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.022222,45,0.0214571790557034,46.6044486744494
1222,254,"PI 431714 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.9,0.006993,143,0.00714604249448015,139.937594937678
1672,254,"PI 431714 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.9,0.006849,146,0.00714604249448015,139.937594937678
1989,254,"PI 431714 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.9,0.006897,145,0.00714604249448015,139.937594937678
1237,254,"PI 431714 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.1,0.021739,46,0.0213071221009774,46.9326638886689
1633,254,"PI 431714 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.1,0.022222,45,0.0213071221009774,46.9326638886689
1772,254,"PI 431714 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.1,0.022727,44,0.0213071221009774,46.9326638886689
185,254,"PI 431714 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0206701224516653,48.3790070590237
731,254,"PI 431714 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0206701224516653,48.3790070590237
938,254,"PI 431714 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.020833,48,0.0206701224516653,48.3790070590237
4355,254,"PI 431714 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008475,118,0.00785881302942882,127.245678991892
4626,254,"PI 431714 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00785881302942882,127.245678991892
4938,254,"PI 431714 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00785881302942882,127.245678991892
2272,254,"PI 431714 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00744652760806901,134.290779895371
2604,254,"PI 431714 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007937,126,0.00744652760806901,134.290779895371
3014,254,"PI 431714 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00744652760806901,134.290779895371
208,254,"PI 431714 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011364,88,0.00992246736104862,100.781384671072
576,254,"PI 431714 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011236,89,0.00992246736104862,100.781384671072
809,254,"PI 431714 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011236,89,0.00992246736104862,100.781384671072
3396,254,"PI 431714 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.009804,102,0.0105969812490422,94.3664970710771
3725,254,"PI 431714 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.00813,123,0.0105969812490422,94.3664970710771
3829,254,"PI 431714 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.009174,109,0.0105969812490422,94.3664970710771
6118,254,"PI 431714 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0220938075008787,45.2615512269775
6615,254,"PI 431714 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.0220938075008787,45.2615512269775
6907,254,"PI 431714 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.0220938075008787,45.2615512269775
5337,254,"PI 431714 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.019231,52,0.0207444085207548,48.2057610367392
5674,254,"PI 431714 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.02,50,0.0207444085207548,48.2057610367392
5767,254,"PI 431714 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.019608,51,0.0207444085207548,48.2057610367392
225,254,"PI 431714 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011905,84,0.0115348372160799,86.6938979083266
507,254,"PI 431714 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011628,86,0.0115348372160799,86.6938979083266
925,254,"PI 431714 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011905,84,0.0115348372160799,86.6938979083266
2008,254,"PI 431714 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00800812757588127,124.873135514447
2427,254,"PI 431714 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00800812757588127,124.873135514447
2699,254,"PI 431714 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00800812757588127,124.873135514447
2024,254,"PI 431714 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008197,122,0.0102225812705007,97.822651005544
2532,254,"PI 431714 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.0102225812705007,97.822651005544
2781,254,"PI 431714 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008403,119,0.0102225812705007,97.822651005544
1271,254,"PI 431714 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00894449872637183,111.800563742227
1408,254,"PI 431714 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00894449872637183,111.800563742227
1774,254,"PI 431714 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008475,118,0.00894449872637183,111.800563742227
279,254,"PI 431714 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007042,142,0.00714641369861694,139.930326198934
583,254,"PI 431714 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.00714641369861694,139.930326198934
883,254,"PI 431714 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.007246,138,0.00714641369861694,139.930326198934
2082,254,"PI 431714 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.017857,56,0.0167370666562955,59.7476260646818
2479,254,"PI 431714 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.017857,56,0.0167370666562955,59.7476260646818
5517,254,"PI 431714 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011905,84,0.00977203920218579,102.332786362167
1314,254,"PI 431714 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.012658,79,0.0104480379067265,95.7117507542915
5285,255,"PI 431717 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.02182591914306,45.8170853399303
5345,255,"PI 431717 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.022222,45,0.02182591914306,45.8170853399303
5969,255,"PI 431717 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.02182591914306,45.8170853399303
1180,255,"PI 431717 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.9,0.006993,143,0.00697171025300307,143.436827365172
1619,255,"PI 431717 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.9,0.006667,150,0.00697171025300307,143.436827365172
1750,255,"PI 431717 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.9,0.006667,150,0.00697171025300307,143.436827365172
1145,255,"PI 431717 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.1,0.021739,46,0.0216691588831617,46.1485379008903
1675,255,"PI 431717 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.1,0.022727,44,0.0216691588831617,46.1485379008903
1966,255,"PI 431717 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.1,0.022727,44,0.0216691588831617,46.1485379008903
256,255,"PI 431717 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0210074045451412,47.6022631854009
530,255,"PI 431717 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0210074045451412,47.6022631854009
952,255,"PI 431717 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0210074045451412,47.6022631854009
4115,255,"PI 431717 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.007874,127,0.00771632148752022,129.595429845338
4608,255,"PI 431717 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00771632148752022,129.595429845338
4830,255,"PI 431717 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008065,124,0.00771632148752022,129.595429845338
2374,255,"PI 431717 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007692,130,0.00728746915607352,137.221850080364
2555,255,"PI 431717 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007576,132,0.00728746915607352,137.221850080364
2986,255,"PI 431717 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007692,130,0.00728746915607352,137.221850080364
3206,255,"PI 431717 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.008547,117,0.0105749578473913,94.5630246882433
3434,255,"PI 431717 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.007874,127,0.0105749578473913,94.5630246882433
3788,255,"PI 431717 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.00885,113,0.0105749578473913,94.5630246882433
6201,255,"PI 431717 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0224854350978067,44.4732332574494
6488,255,"PI 431717 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0224854350978067,44.4732332574494
6852,255,"PI 431717 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.02381,42,0.0224854350978067,44.4732332574494
5113,255,"PI 431717 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.019231,52,0.0210813079085429,47.4353870423175
5590,255,"PI 431717 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.02,50,0.0210813079085429,47.4353870423175
290,255,"PI 431717 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011364,88,0.011554709471756,86.5447982438995
2099,255,"PI 431717 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00786860498087106,127.087330274051
2491,255,"PI 431717 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007692,130,0.00786860498087106,127.087330274051
2883,255,"PI 431717 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007692,130,0.00786860498087106,127.087330274051
2127,255,"PI 431717 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007407,135,0.010187533964193,98.1591819487216
2450,255,"PI 431717 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008065,124,0.010187533964193,98.1591819487216
2952,255,"PI 431717 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.010187533964193,98.1591819487216
1081,255,"PI 431717 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00883940307214071,113.129811123979
1444,255,"PI 431717 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.00883940307214071,113.129811123979
1649,255,"PI 431717 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.00883940307214071,113.129811123979
192,255,"PI 431717 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.006849,146,0.00697394863627682,143.390789372643
362,255,"PI 431717 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.007042,142,0.00697394863627682,143.390789372643
931,255,"PI 431717 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006993,143,0.00697394863627682,143.390789372643
2094,255,"PI 431717 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.016949,59,0.0169282618551897,59.0728102243664
2405,255,"PI 431717 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.018519,54,0.0169282618551897,59.0728102243664
196,255,"PI 431717 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011236,89,0.00987401344439629,101.275940693348
483,255,"PI 431717 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011111,90,0.00987401344439629,101.275940693348
1012,255,"PI 431717 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011111,90,0.00987401344439629,101.275940693348
6025,255,"PI 431717 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.020408,49,0.0210813079085429,47.4353870423175
373,255,"PI 431717 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011364,88,0.011554709471756,86.5447982438995
947,255,"PI 431717 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011236,89,0.011554709471756,86.5447982438995
5237,255,"PI 431717 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00971501480122418,102.933450999374
5583,255,"PI 431717 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00971501480122418,102.933450999374
6009,255,"PI 431717 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00971501480122418,102.933450999374
1036,255,"PI 431717 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0104249127373143,95.9240643253218
1599,255,"PI 431717 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0104249127373143,95.9240643253218
1761,255,"PI 431717 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0104249127373143,95.9240643253218
5167,256,"PI 431728 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.0214967410913251,46.5186790756644
5377,256,"PI 431728 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.0214967410913251,46.5186790756644
5770,256,"PI 431728 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.022222,45,0.0214967410913251,46.5186790756644
1273,256,"PI 431728 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.9,0.006757,148,0.00695566378753651,143.767730952127
1501,256,"PI 431728 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.9,0.006849,146,0.00695566378753651,143.767730952127
2002,256,"PI 431728 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.9,0.006897,145,0.00695566378753651,143.767730952127
1112,256,"PI 431728 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.1,0.020833,48,0.0213163751956736,46.9122911761733
1688,256,"PI 431728 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.1,0.021739,46,0.0213163751956736,46.9122911761733
1869,256,"PI 431728 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.1,0.022727,44,0.0213163751956736,46.9122911761733
276,256,"PI 431728 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.020833,48,0.0206530457441905,48.4190086240084
714,256,"PI 431728 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0206530457441905,48.4190086240084
1009,256,"PI 431728 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0206530457441905,48.4190086240084
4120,256,"PI 431728 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008333,120,0.00781240179188101,128.001609062048
4561,256,"PI 431728 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00781240179188101,128.001609062048
4805,256,"PI 431728 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00781240179188101,128.001609062048
2248,256,"PI 431728 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00736800838135729,135.721886871115
2486,256,"PI 431728 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007692,130,0.00736800838135729,135.721886871115
2995,256,"PI 431728 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00736800838135729,135.721886871115
264,256,"PI 431728 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011905,84,0.0103440456596066,96.6739738886681
431,256,"PI 431728 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.012048,83,0.0103440456596066,96.6739738886681
973,256,"PI 431728 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.012048,83,0.0103440456596066,96.6739738886681
3193,256,"PI 431728 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.008475,118,0.0110524665850026,90.4775411270575
3721,256,"PI 431728 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.009259,108,0.0110524665850026,90.4775411270575
3866,256,"PI 431728 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.009524,105,0.0110524665850026,90.4775411270575
6333,256,"PI 431728 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0221084577402904,45.2315585169744
6680,256,"PI 431728 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0221084577402904,45.2315585169744
6932,256,"PI 431728 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0221084577402904,45.2315585169744
5290,256,"PI 431728 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.019231,52,0.0206400030869806,48.4496051568318
5609,256,"PI 431728 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.019608,51,0.0206400030869806,48.4496051568318
237,256,"PI 431728 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012048,83,0.0121797534328243,82.1034683103692
399,256,"PI 431728 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012195,82,0.0121797534328243,82.1034683103692
709,256,"PI 431728 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012195,82,0.0121797534328243,82.1034683103692
2154,256,"PI 431728 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00788954208249682,126.750068577304
2478,256,"PI 431728 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00788954208249682,126.750068577304
2649,256,"PI 431728 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00788954208249682,126.750068577304
2209,256,"PI 431728 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0107047774509096,93.4162344416635
2330,256,"PI 431728 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.00885,113,0.0107047774509096,93.4162344416635
2909,256,"PI 431728 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008403,119,0.0107047774509096,93.4162344416635
1090,256,"PI 431728 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.00881037772024722,113.502511668925
1490,256,"PI 431728 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.00881037772024722,113.502511668925
1940,256,"PI 431728 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00813,123,0.00881037772024722,113.502511668925
189,256,"PI 431728 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.006849,146,0.00700727659005434,142.708795228568
637,256,"PI 431728 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.00700727659005434,142.708795228568
827,256,"PI 431728 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006897,145,0.00700727659005434,142.708795228568
2285,256,"PI 431728 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.016949,59,0.0167442458236246,59.7220090133346
6050,256,"PI 431728 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0206400030869806,48.4496051568318
5411,256,"PI 431728 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011905,84,0.0101120669614373,98.8917502043383
1476,256,"PI 431728 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.013699,73,0.0110269390969046,90.686997652931
1897,256,"PI 431728 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.013333,75,0.0110269390969046,90.686997652931
5106,257,"PI 431731 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.0214300672543184,46.6634093179754
5437,257,"PI 431731 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.022222,45,0.0214300672543184,46.6634093179754
5907,257,"PI 431731 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.0214300672543184,46.6634093179754
1153,257,"PI 431731 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.9,0.007407,135,0.00724354353368181,138.053978049568
1456,257,"PI 431731 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.9,0.006849,146,0.00724354353368181,138.053978049568
1902,257,"PI 431731 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.9,0.007407,135,0.00724354353368181,138.053978049568
1509,257,"PI 431731 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.1,0.021277,47,0.0212780673893777,46.9967493617026
1771,257,"PI 431731 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.1,0.020408,49,0.0212780673893777,46.9967493617026
1227,257,"PI 431731 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.1,0.021277,47,0.0212780673893777,46.9967493617026
409,257,"PI 431731 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0206447396318874,48.4384893116029
479,257,"PI 431731 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0206447396318874,48.4384893116029
1062,257,"PI 431731 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.021277,47,0.0206447396318874,48.4384893116029
4255,257,"PI 431731 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008475,118,0.00796554289215037,125.540721271547
