"Location","Year","Expt","Date","DaysAfterPlanting","Temp_min","Temp_mean","Temp_max","DayLength","SunRise","MacroEnv"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-05-29,10,4.844,14.1207777777778,23.762,16.19,"04:57:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-05-30,11,0.107,14.3351666666667,28.376,16.23,"04:55:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-05-31,12,4.343,19.2309166666667,38.177,16.26,"04:55:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-01,13,11.904,24.5680833333333,42.541,16.3,"04:54:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-02,14,13.594,22.44275,39.611,16.33,"04:53:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-03,15,10.345,20.3065,30.635,16.36,"04:52:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-04,16,9.213,22.6675555555556,35.432,16.39,"04:52:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-05,17,12.727,22.12475,35.12,16.41,"04:51:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-06,18,9.213,18.1426388888889,27.949,16.44,"04:51:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-07,19,6,21.0579722222222,34.757,16.46,"04:50:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-08,20,9.064,22.5907222222222,37.491,16.48,"04:49:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-09,21,14.314,19.8593888888889,30.125,16.5,"04:49:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-10,22,7.494,10.3446944444444,15.247,16.52,"04:49:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-11,23,5.514,12.3915555555556,18.723,16.54,"04:48:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-12,24,2.101,17.18,30.812,16.56,"04:48:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-13,25,12.389,19.4910555555556,32.373,16.57,"04:48:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-14,26,10.932,14.6191111111111,21.127,16.58,"04:48:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-15,27,10.761,14.0175277777778,18.224,16.59,"04:48:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-16,28,4.376,16.1415277777778,26.449,16.6,"04:48:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-17,29,10.59,13.8043888888889,21.079,16.61,"04:48:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-18,30,7.745,15.6555555555556,23.127,16.62,"04:48:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-19,31,8.419,15.0233333333333,21.748,16.62,"04:48:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-20,32,7.419,16.5121944444444,24.939,16.62,"04:48:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-21,33,11.053,15.2473055555556,20.674,16.62,"04:48:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-22,34,7.368,11.0023333333333,13.738,16.62,"04:48:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-23,35,4.402,11.4004722222222,22.306,16.62,"04:49:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-24,36,2.396,13.573,23.328,16.61,"04:49:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-25,37,6.204,17.9245833333333,31.884,16.61,"04:49:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-26,38,6.535,18.2595277777778,28.751,16.6,"04:50:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-27,39,11.662,20.4358888888889,35.057,16.59,"04:50:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-28,40,7.77,16.7593055555556,27.449,16.58,"04:51:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-29,41,8.245,13.3323888888889,19.413,16.56,"04:51:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-06-30,42,6.535,16.1123888888889,28.938,16.55,"04:52:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-01,43,8.419,19.6732222222222,34.308,16.53,"04:53:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-02,44,10.736,17.72425,28.824,16.51,"04:54:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-03,45,12.195,23.4129722222222,37.366,16.49,"04:54:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-04,46,13.161,21.3749444444444,31.51,16.47,"04:55:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-05,47,10.614,20.7101666666667,34.882,16.45,"04:56:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-06,48,7.695,19.8276111111111,34.257,16.42,"04:57:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-07,49,8.872,22.0427777777778,37.192,16.4,"04:58:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-08,50,11,22.3388055555556,40.499,16.37,"04:59:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-09,51,10.198,21.7565833333333,40,16.34,"05:00:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-10,52,15.366,20.5374166666667,30.698,16.31,"05:01:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-11,53,12.799,18.2425833333333,23.574,16.28,"05:02:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-12,54,10.186,19.8913333333333,33.746,16.24,"05:03:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-13,55,11.346,22.2126111111111,36.18,16.21,"05:04:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-14,56,13.305,20.8568055555556,34.008,16.17,"05:06:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-15,57,11.939,23.1421388888889,39.299,16.14,"05:07:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-16,58,13.137,24.0485555555556,37.004,16.1,"05:08:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-17,59,7.619,15.665,22.513,16.06,"05:09:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-18,60,5.179,16.7425,32.696,16.02,"05:10:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-19,61,7.82,17.0728333333333,35.319,15.98,"05:12:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-20,62,9.312,19.7515277777778,35.631,15.93,"05:13:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-21,63,12.606,15.2866111111111,19.116,15.89,"05:15:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-22,64,13.161,18.2836666666667,35.007,15.84,"05:16:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-23,65,13.115,21.7139444444444,41.622,15.8,"05:18:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-24,66,12.316,17.6606944444444,23.261,15.75,"05:19:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-25,67,10.149,18.3736111111111,27.387,15.7,"05:20:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-26,68,8.965,20.2048055555556,32.24,15.65,"05:22:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-27,69,10.834,22.6172777777778,36.555,15.6,"05:23:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-28,70,13.209,21.3614444444444,32.571,15.55,"05:25:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-29,71,9.608,20.5228333333333,37.192,15.5,"05:26:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-30,72,11.125,23.2896666666667,36.13,15.45,"05:28:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-07-31,73,13.209,20.2040555555556,28.824,15.4,"05:29:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-01,74,9.879,18.0340277777778,27.314,15.34,"05:31:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-02,75,9.015,18.8340555555556,30.073,15.29,"05:33:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-03,76,6.742,18.8468333333333,31.01,15.23,"05:34:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-04,77,11.299,16.2589722222222,21.628,15.18,"05:36:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-05,78,11.807,19.9698611111111,36.755,15.12,"05:37:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-06,79,8.02,19.2364722222222,32.446,15.06,"05:39:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-07,80,11.321,19.5310277777778,35.007,15,"05:40:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-08,81,9.854,15.60975,21.824,14.95,"05:42:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-09,82,7.217,17.5122777777778,29.761,14.89,"05:43:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-10,83,8.618,19.7350833333333,34.62,14.83,"05:45:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-11,84,10.32,20.8769444444444,35.631,14.77,"05:47:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-12,85,8.792,20.7218611111111,41.034,14.71,"05:49:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-13,86,10.172,20.2943611111111,35.182,14.65,"05:50:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-14,87,11.237,18.7832222222222,28.717,14.59,"05:52:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-15,88,11.929,17.0727222222222,22.877,14.53,"05:54:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-16,89,7.82,15.9016388888889,24.002,14.46,"05:55:12","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-17,90,9.188,18.0995277777778,28.074,14.4,"05:57:00","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-18,91,9.163,20.0216111111111,34.819,14.34,"05:58:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-19,92,8.717,16.4088611111111,24.262,14.28,"06:00:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-20,93,6.357,13.56625,19.698,14.21,"06:01:48","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-21,94,5.36,15.2575,25.432,14.15,"06:03:36","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-22,95,4.376,16.1592777777778,31.437,14.09,"06:05:24","Temperate"
"Rosthern, Canada","2017","Rosthern, Canada 2017",2017-08-23,96,7.82,19.8158055555556,30.976,14.02,"06:07:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-04-27,0,0.762,6.426,12.09,14.51,"05:48:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-04-28,1,0.382,8.186,15.99,14.57,"05:46:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-04-29,2,1.995,14.9323333333333,29.073,14.63,"05:44:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-04-30,3,1.982,15.3082,35.547,14.69,"05:42:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-01,4,2.853,15.6927,35.048,14.75,"05:40:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-02,5,1.799,20.0783333333333,41.039,14.81,"05:39:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-03,6,4.276,21.1372142857143,46.528,14.86,"05:36:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-04,7,8.76,22.414,42.037,14.92,"05:34:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-05,8,8.55,21.2230714285714,36.046,14.98,"05:33:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-06,9,3.527,15.3159285714286,32.05,15.04,"05:31:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-07,10,4.049,17.8047857142857,37.045,15.09,"05:30:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-08,11,1.853,20.6019285714286,40.54,15.15,"05:28:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-09,12,7.89,10.462,31.02,15.2,"05:26:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-10,13,4.14,6.02371428571429,13.49,15.26,"05:24:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-11,14,0.54,4.57728571428571,9.539,15.31,"05:22:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-12,15,-0.113,3.26471428571429,7.535,15.36,"05:21:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-13,16,-3.72,6.77871428571429,19.572,15.41,"05:19:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-14,17,-1.402,10.1781428571429,23.574,15.47,"05:18:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-15,18,-0.484,12.4832857142857,29.573,15.52,"05:16:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-16,19,0.908,16.6503571428571,31.572,15.56,"05:15:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-17,20,4.012,17.6544285714286,26.574,15.61,"05:13:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-18,21,6.565,17.8154285714286,29.573,15.66,"05:12:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-19,22,6.362,20.9696428571429,36.068,15.71,"05:11:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-20,23,8.31,22.3115,32.05,15.75,"05:10:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-21,24,14.24,21.9999285714286,33.571,15.8,"05:09:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-22,25,11.041,15.7066428571429,27.52,15.84,"05:07:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-23,26,6.032,13.2645,21.073,15.88,"05:06:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-24,27,5.394,11.5921428571429,17.571,15.93,"05:05:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-25,28,6.555,14.3367857142857,25.574,15.97,"05:04:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-26,29,4.676,18.6000714285714,37.067,16,"05:03:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-27,30,11.041,16.9079285714286,23.074,16.04,"05:01:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-28,31,10.541,14.14,23.79,16.08,"05:01:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-29,32,7.37,15.7557857142857,28.074,16.11,"05:00:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-30,33,6.772,15.1021428571429,27.574,16.15,"04:59:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-05-31,34,7.056,14.3822857142857,29.573,16.18,"04:58:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-01,35,4.529,16.9055,31.572,16.21,"04:57:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-02,36,5.712,19.9390714285714,34.07,16.24,"04:57:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-03,37,11.75,19.4451428571429,27.46,16.27,"04:55:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-04,38,8.036,19.8507142857143,31.572,16.3,"04:55:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-05,39,10.69,19.8223571428571,30.073,16.32,"04:54:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-06,40,5.98,18.9168571428571,34.57,16.35,"04:54:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-07,41,7.17,19.9580714285714,29.82,16.37,"04:54:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-08,42,12.16,24.321,40.062,16.39,"04:53:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-09,43,16.548,23.4322857142857,33,16.41,"04:52:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-10,44,12.043,16.5120714285714,30,16.43,"04:52:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-11,45,7.056,15.7538571428571,32.072,16.45,"04:52:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-12,46,6.248,18.2662857142857,28.574,16.46,"04:52:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-13,47,10.42,20.3247857142857,35.048,16.48,"04:51:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-14,48,8.66,24.3600833333333,36.567,16.49,"04:51:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-15,49,10.47,17.3568448275862,28.58,16.5,"04:51:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-16,50,9.24,16.469027027027,23.074,16.51,"04:51:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-17,51,8.036,17.96775,25.574,16.51,"04:51:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-18,52,7.37,20.3184266666667,29.573,16.52,"04:51:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-19,53,7.09,15.4250454545455,25.31,16.52,"04:51:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-20,54,8.4,17.0537545454545,31.572,16.52,"04:52:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-21,55,9.36,18.1518909090909,26.074,16.52,"04:52:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-22,56,10.53,19.7657727272727,39.064,16.52,"04:52:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-23,57,13.01,21.5110818181818,39.064,16.52,"04:52:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-24,58,13.21,21.1760818181818,30.073,16.51,"04:53:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-25,59,13.7,16.4638454545455,25.43,16.5,"04:53:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-26,60,12.3,15.1866454545455,20.073,16.5,"04:54:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-27,61,11.6,18.8304,35.069,16.49,"04:54:36","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-28,62,12.01,20.2543454545455,35.069,16.47,"04:55:12","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-29,63,11.9,18.9923454545455,27.68,16.46,"04:55:48","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-06-30,64,12.2,18.0539816513761,35.069,16.45,"04:56:24","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-07-01,65,10.98,17.2328454545455,24.574,16.43,"04:57:00","Temperate"
"Sutherland, Canada","2016","Sutherland, Canada 2016",2016-07-02,66,13.31,18.0864090909091,32.571,16.41,"04:57:36","Temperate"
