"Expt","ExptShort","MacroEnv","Entry","Name","Cluster","DTF_0","DTF_1","Difference","Treatment"
"Jessore, Bangladesh 2017","Ba17","South Asia",95,"ILL 5945 AGL","2",69.1019102019604,66.0017532818216,3.10015692013874,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",95,"ILL 5945 AGL","2",77.0013764370933,73.1715516563262,3.82982478076708,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",95,"ILL 5945 AGL","2",98.4155107813064,92.2446880703342,6.17082271097222,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",95,"ILL 5945 AGL","2",90.1631938413214,84.9564772960974,5.20671654522394,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",95,"ILL 5945 AGL","2",107.864290019472,100.496033108078,7.36825691139425,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",96,"ILL 6002 AGL","1",43.2973200797857,41.3824943692898,1.91482571049589,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",96,"ILL 6002 AGL","1",46.8498544588956,44.6160216873911,2.23383277150447,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",96,"ILL 6002 AGL","1",53.7559578740359,50.8355360723478,2.92042180168809,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",96,"ILL 6002 AGL","1",60.9922888751641,57.2599790694136,3.73230980575055,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",96,"ILL 6002 AGL","1",56.6632348908474,53.4278873767323,3.23534751411503,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",96,"ILL 6002 AGL","1",63.7069853936048,59.6461004952278,4.060884898377,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",96,"ILL 6002 AGL","1",93.6344252357372,85.1170874209575,8.51733781477971,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",96,"ILL 6002 AGL","1",87.9021373013559,80.3537026789832,7.54843462237267,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",96,"ILL 6002 AGL","1",101.474462833914,91.5467076206119,9.92775521330233,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",97,"ILL 618 AGL","4",43.3677609439064,42.0852489837666,1.28251196013974,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",97,"ILL 618 AGL","4",46.4500596076812,44.9818498376157,1.46820977006553,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",97,"ILL 618 AGL","4",57.2931744933635,55.0758531266243,2.2173213667392,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",97,"ILL 618 AGL","4",87.2586441583953,82.2174110446418,5.04123311375352,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",97,"ILL 618 AGL","4",78.9741833711806,74.8219777681366,4.152205603044,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",97,"ILL 618 AGL","4",89.8715771434104,84.5331428507222,5.33843429268813,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",97,"ILL 618 AGL","4",121.851412925403,112.240906822159,9.61050610324456,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",97,"ILL 618 AGL","4",109.05841831057,101.29568505209,7.7627332584801,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",97,"ILL 618 AGL","4",137.256870180178,125.183064213704,12.0738059664739,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",98,"ILL 6182 AGL","5",43.5268411297202,42.7595740308006,0.767267098919561,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",98,"ILL 6182 AGL","5",45.8966129886875,45.0443434744427,0.852269514244853,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",98,"ILL 6182 AGL","5",56.6047106951418,55.313957054975,1.29075364016673,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",98,"ILL 6182 AGL","5",93.5703840595858,90.095058927704,3.47532513188186,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",98,"ILL 6182 AGL","5",85.6091785133593,82.6908521892657,2.91832632409361,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",98,"ILL 6182 AGL","5",94.4478160963415,90.9082402212778,3.53957587506379,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",98,"ILL 6182 AGL","5",109.132205504765,104.433804435289,4.69840106947591,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",98,"ILL 6182 AGL","5",98.885291630657,95.0121198254625,3.87317180519446,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",98,"ILL 6182 AGL","5",119.986831785514,114.331531595764,5.65530018974985,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",99,"ILL 6211 AGL","1",44.9185715986966,43.0543994995817,1.86417209911496,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",99,"ILL 6211 AGL","1",48.4448236396434,46.283517597294,2.16130604234936,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",99,"ILL 6211 AGL","1",55.7918902143721,52.9445779665916,2.84731224778056,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",99,"ILL 6211 AGL","1",64.7533892969304,60.9491099217104,3.80427937522006,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",99,"ILL 6211 AGL","1",60.1907714043191,56.8900508241096,3.30072058020942,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",99,"ILL 6211 AGL","1",67.4460987282891,63.3289046418419,4.11719408644721,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",99,"ILL 6211 AGL","1",96.6905477704857,88.4470781604921,8.24346960999355,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",99,"ILL 6211 AGL","1",90.7039470190371,83.4111700915384,7.29277692749864,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",99,"ILL 6211 AGL","1",104.633085538172,95.0468260365402,9.58625950163227,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",100,"ILL 624 AGL","7",46.7925456246999,45.5684836066853,1.22406201801461,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",100,"ILL 624 AGL","7",49.86975692961,48.48179325604,1.38796367357001,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",100,"ILL 624 AGL","7",61.3059499300414,59.2217191300183,2.08423080002318,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",100,"ILL 624 AGL","7",94.4207241266543,89.5659138643638,4.8548102622905,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",100,"ILL 624 AGL","7",85.8981839889919,81.8614902427899,4.03669374620205,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",100,"ILL 624 AGL","7",96.6970274086371,91.6116188003141,5.08540860832296,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",100,"ILL 624 AGL","7",124.61808653307,116.298220717767,8.31986581530288,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",100,"ILL 624 AGL","7",112.327515391722,105.523025690542,6.80448970118005,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",100,"ILL 624 AGL","7",138.8243054699,128.577408911434,10.2468965584659,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",101,"ILL 6821 AGL","5",43.2519862100862,42.7523985327678,0.499587677318317,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",101,"ILL 6821 AGL","5",45.3498610492152,44.8009420238407,0.548919025374509,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",101,"ILL 6821 AGL","5",56.8284878636333,55.9691577160498,0.859330147583435,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",101,"ILL 6821 AGL","5",105.070791951484,102.170428671573,2.90036327991095,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",101,"ILL 6821 AGL","5",95.5945039995861,93.1877217745372,2.4067822250489,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",101,"ILL 6821 AGL","5",104.715369047144,101.834325674202,2.88104337294166,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",101,"ILL 6821 AGL","5",112.257012475394,108.95258521323,3.30442726216371,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",101,"ILL 6821 AGL","5",100.807303469979,98.13454875405,2.67275471592899,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",101,"ILL 6821 AGL","5",123.873681024768,119.862184604268,4.01149642049987,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",102,"ILL 6853 AGL","5",45.7401832633503,45.0776632628412,0.662520000509055,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",102,"ILL 6853 AGL","5",48.0433473344521,47.3129602609753,0.730387073476749,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",102,"ILL 6853 AGL","5",59.3084545830123,58.1993451376658,1.10910944534652,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",102,"ILL 6853 AGL","5",100.610499860918,97.4597895503751,3.15071031054296,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",102,"ILL 6853 AGL","5",92.2726394984383,89.6156104070161,2.65702909142222,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",102,"ILL 6853 AGL","5",100.978540987634,97.8051009600775,3.17344002755644,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",102,"ILL 6853 AGL","5",112.156199007485,108.254888670127,3.9013103373585,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",102,"ILL 6853 AGL","5",101.823853469704,98.5979086810194,3.22594478868511,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",102,"ILL 6853 AGL","5",122.751544839236,118.093613563911,4.65793127532565,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",103,"ILL 7089 AGL","4",42.2757416137323,40.9886327668528,1.28710884687953,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",103,"ILL 7089 AGL","4",45.3444734445286,43.8669893943888,1.47748405013984,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",103,"ILL 7089 AGL","4",56.0349490074441,53.7958744212672,2.23907458617689,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",103,"ILL 7089 AGL","4",85.4038900642513,80.3093567260133,5.09453333823804,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",103,"ILL 7089 AGL","4",77.1410858670965,72.9605272233762,4.18055864372039,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",103,"ILL 7089 AGL","4",88.0953310472173,82.6848083351286,5.41052271208869,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",103,"ILL 7089 AGL","4",121.243207632054,111.226472499523,10.0167351325309,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",103,"ILL 7089 AGL","4",108.185474049735,100.138533583812,8.04694046592306,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",103,"ILL 7089 AGL","4",137.159067271423,124.477418930366,12.6816483410567,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",104,"ILL 7558 AGL","1",44.625087241409,42.8470111903931,1.77807605101589,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",104,"ILL 7558 AGL","1",48.0574814001133,46.0016606836819,2.05582071643142,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",104,"ILL 7558 AGL","1",55.670352687864,52.9301792099425,2.74017347792154,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",104,"ILL 7558 AGL","1",66.1217950659169,62.2915671791375,3.83022788677944,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",104,"ILL 7558 AGL","1",61.3868127477623,58.0717574593352,3.31505528842716,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",104,"ILL 7558 AGL","1",68.7701584209939,64.6365537515837,4.13360466941016,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",104,"ILL 7558 AGL","1",97.5406770991957,89.4289279491727,8.11174915002304,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",104,"ILL 7558 AGL","1",91.2388304904166,84.1030394726048,7.1357910178118,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",104,"ILL 7558 AGL","1",105.735426602518,96.269562972845,9.46586362967318,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",105,"ILL 7663 AGL","1",41.0364180480139,38.2110550441166,2.82536300389727,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",105,"ILL 7663 AGL","1",45.7105558758788,42.2321853882696,3.47837048760915,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",105,"ILL 7663 AGL","1",49.9518960645906,45.8272075979564,4.12468846663415,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",105,"ILL 7663 AGL","1",45.8088404756093,42.3160673399625,3.49277313564674,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",105,"ILL 7663 AGL","1",42.587980724804,39.5528291684788,3.03515155632526,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",105,"ILL 7663 AGL","1",48.7846613082329,44.8428796244504,3.94178168378249,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",105,"ILL 7663 AGL","1",86.3675829940255,74.7369832738776,11.6305997201479,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",105,"ILL 7663 AGL","1",82.3857733792378,71.7367517252326,10.6490216540052,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",105,"ILL 7663 AGL","1",93.9126069281291,80.3210541618401,13.5915527662891,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",106,"ILL 7668 AGL","2",42.9539127845102,41.6738206489804,1.28009213552973,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",106,"ILL 7668 AGL","2",45.8725032424097,44.4154946163562,1.45700862605354,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",106,"ILL 7668 AGL","2",55.2218994044633,53.1240342535914,2.0978651508719,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",106,"ILL 7668 AGL","2",77.3982669285994,73.3390550013676,4.05921192723174,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",106,"ILL 7668 AGL","2",71.0849227484188,67.6462081413888,3.43871460702997,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",106,"ILL 7668 AGL","2",79.6445461370432,75.3528318668195,4.29171427022362,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",106,"ILL 7668 AGL","2",105.175166542692,97.8180538799545,7.35711266273776,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",106,"ILL 7668 AGL","2",96.2798172109277,90.077863586028,6.20195362489967,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",106,"ILL 7668 AGL","2",115.653751767534,106.819205505365,8.83454626216863,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",107,"ILL 7716 AGL","1",44.374810649506,42.303905923438,2.07090472606801,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",107,"ILL 7716 AGL","1",48.1535052704006,45.7245448596294,2.42896041077128,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",107,"ILL 7716 AGL","1",55.026754083215,51.8775794928317,3.14917459038327,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",107,"ILL 7716 AGL","1",61.094243561792,57.2366402684196,3.85760329337237,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",107,"ILL 7716 AGL","1",56.7481237661456,53.4048253322872,3.34329843385836,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",107,"ILL 7716 AGL","1",63.9639324964961,59.7479272881288,4.21600520836727,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",107,"ILL 7716 AGL","1",96.0112764531811,86.8159930382988,9.19528341488223,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",107,"ILL 7716 AGL","1",90.2383503507108,82.0685567968892,8.16979355382158,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",107,"ILL 7716 AGL","1",104.132626350066,93.4028628758468,10.7297634742192,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",108,"ILL 7747 AGL","5",44.8728398229092,44.2451838581309,0.627655964778292,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",108,"ILL 7747 AGL","5",47.1468967994755,46.4545032168161,0.69239358265942,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",108,"ILL 7747 AGL","5",58.6228352742878,57.5561636092958,1.06667166499201,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",108,"ILL 7747 AGL","5",102.843946845246,99.605518899015,3.2384279462315,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",108,"ILL 7747 AGL","5",93.8893805604715,91.1829177736774,2.70646278679405,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",108,"ILL 7747 AGL","5",103.067225883621,99.8149434525595,3.25228243106173,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",108,"ILL 7747 AGL","5",113.958675027931,109.995930189496,3.96274483843584,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",108,"ILL 7747 AGL","5",102.842993595098,99.6046247367409,3.23836885835719,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",108,"ILL 7747 AGL","5",125.404389139602,120.622355327127,4.78203381247485,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",109,"ILL 7946 AGL","5",42.5391008660408,41.7683022012018,0.770798664838942,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",109,"ILL 7946 AGL","5",44.9218083194912,44.0631146754937,0.858693643997498,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",109,"ILL 7946 AGL","5",55.7661916966153,54.4489474768157,1.3172442197996,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",109,"ILL 7946 AGL","5",94.2987037763155,90.5927090663152,3.70599471000028,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",109,"ILL 7946 AGL","5",85.8440311175576,82.7619323581795,3.08209875937808,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",109,"ILL 7946 AGL","5",95.2412944426316,91.4623252386452,3.77896920398639,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",109,"ILL 7946 AGL","5",111.123139079582,106.012587667315,5.11055141226683,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",109,"ILL 7946 AGL","5",100.036517362302,95.8757524857078,4.16076487659372,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",109,"ILL 7946 AGL","5",123.029703661504,116.796032435751,6.23367122575296,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",110,"ILL 7978 AGL","2",41.5551488677035,40.4301242448514,1.12502462285202,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",110,"ILL 7978 AGL","2",44.1977090979927,42.9272379290467,1.27047116894596,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",110,"ILL 7978 AGL","2",53.0257655266722,51.2075189005906,1.81824662608165,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",110,"ILL 7978 AGL","2",74.7463811612629,71.183497800416,3.5628833608469,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",110,"ILL 7978 AGL","2",68.9423066427364,65.8999976700216,3.04230897271476,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",110,"ILL 7978 AGL","2",76.6012155284085,72.8637328618575,3.73748266655103,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",110,"ILL 7978 AGL","2",97.5375670501033,91.5576046949952,5.97996235510811,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",110,"ILL 7978 AGL","2",89.7335813679237,84.6473017753499,5.08627959257385,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",110,"ILL 7978 AGL","2",106.450895860106,99.3677393276875,7.08315653241885,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",111,"ILL 7979 AGL","2",42.9264459449441,41.8078219265943,1.11862401834977,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",111,"ILL 7979 AGL","2",45.5975515012692,44.3374263862803,1.26012511498893,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",111,"ILL 7979 AGL","2",54.7273474713618,52.9220743248685,1.80527314649328,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",111,"ILL 7979 AGL","2",77.7201878111809,74.129114130049,3.59107368113192,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",111,"ILL 7979 AGL","2",71.7336755959068,68.6635847822797,3.07009081362715,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",111,"ILL 7979 AGL","2",79.5317876057987,75.7753979634858,3.75638964231288,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",111,"ILL 7979 AGL","2",100.093673822655,94.2156499862071,5.8780238364478,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",111,"ILL 7979 AGL","2",92.1280967435913,87.1250255585176,5.00307118507376,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",111,"ILL 7979 AGL","2",109.09670181344,102.150404372467,6.94629744097311,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",112,"ILL 8007 AGL","1",39.6933697129769,38.1563157096926,1.5370540032843,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",112,"ILL 8007 AGL","1",42.8051093510681,41.0230259456489,1.78208340541912,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",112,"ILL 8007 AGL","1",50.6386573287856,48.1634884243635,2.47516890442214,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",112,"ILL 8007 AGL","1",63.970891060014,60.0710041335105,3.89988692650355,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",112,"ILL 8007 AGL","1",58.8583688391295,55.5407629952115,3.31760584391801,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",112,"ILL 8007 AGL","1",66.5568141222476,62.3456387503506,4.21117537189696,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",112,"ILL 8007 AGL","1",95.8886853866525,87.3849679765643,8.50371741008824,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",112,"ILL 8007 AGL","1",88.3817857101161,81.1069134783078,7.2748722318083,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",112,"ILL 8007 AGL","1",105.520023395792,95.3131564267366,10.2068669690556,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",113,"ILL 8009 AGL","2",40.5287238533481,39.1087615324354,1.41996232091268,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",113,"ILL 8009 AGL","2",43.5346313809338,41.9004748848274,1.63415649610639,"T + 1.5"
