"Expt","DTF","RDTF","T_mean","P_mean","Predicted_DTF"
"Cordoba, Spain 2017",128.666666666667,0.00777366666666667,11.7,11.1,128.639423695382
"Marchouch, Morocco 2016",128,0.007812,12,10.8,136.192941118337
"Marchouch, Morocco 2017",123.666666666667,0.00808666666666667,11.8,11.5,117.104235621007
"Metaponto, Italy 2016",129.333333333333,0.007735,10.6,10.9,143.062412842202
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,142.103588936911
"Rosthern, Canada 2016",50.6666666666667,0.0197436666666667,17.2,16.1,50.4323130729563
"Rosthern, Canada 2017",48.6666666666667,0.0205496666666667,17.5,16.4,48.6625898230304
"Sutherland, Canada 2016",55,0.018186,16.7,15.9,52.0005152043082
"Sutherland, Canada 2017",55.3333333333333,0.0180736666666667,15.7,16.1,51.9686678011446
"Sutherland, Canada 2018",48.6666666666667,0.0205616666666667,17.6,16.1,50.0378401438064
"Central Ferry, USA 2018",62,0.016129,15.8,14.3,63.8642274971083
"Bhopal, India 2016",83,0.012048,17.6,10.9,105.066509865653
"Bhopal, India 2017",76.5,0.0130995,20.6,10.7,97.2045221546578
"Jessore, Bangladesh 2016",90.3333333333333,0.0110723333333333,18.6,10.8,103.015403917573
"Jessore, Bangladesh 2017",88.3333333333333,0.0113213333333333,21.7,11,88.328818749264
"Bardiya, Nepal 2016",128.333333333333,0.00779866666666667,19.2,11,96.6711848246905
"Bardiya, Nepal 2017",123.666666666667,0.008088,19.4,10.8,99.8011694220965
"Cordoba, Spain 2016",117,0.00855,12.5,10.9,132.895263452086
"Cordoba, Spain 2017",131.333333333333,0.00761466666666667,11.7,11.1,131.325512169498
"Marchouch, Morocco 2016",127.666666666667,0.00783266666666667,12,10.8,140.291127392644
"Marchouch, Morocco 2017",117,0.008547,11.8,11.5,118.218577972305
"Metaponto, Italy 2016",133.666666666667,0.00748166666666667,10.6,10.9,147.444546325358
"Metaponto, Italy 2017",142,0.00704566666666667,11.2,10.8,146.7265747541
"Rosthern, Canada 2016",49,0.020408,17.2,16.1,50.3678280320897
"Rosthern, Canada 2017",48.6666666666667,0.0205496666666667,17.5,16.4,48.6625898230304
"Sutherland, Canada 2016",54,0.018519,16.7,15.9,51.9140832966989
"Sutherland, Canada 2017",56.3333333333333,0.0177526666666667,15.7,16.1,52.0391984339523
"Sutherland, Canada 2018",48.5,0.0206385,17.6,16.1,49.9401072897681
"Central Ferry, USA 2018",61.6666666666667,0.0162776666666667,15.8,14.3,63.092894218722
"Bhopal, India 2016",NA,0.011628,17.6,10.9,98.2768787263317
"Bhopal, India 2017",75.3333333333333,0.013301,20.6,10.7,90.3190761575576
"Jessore, Bangladesh 2016",79.6666666666667,0.0125526666666667,18.6,10.8,96.0518598296817
"Jessore, Bangladesh 2017",82.6666666666667,0.0121076666666667,21.7,11,82.5922968917766
"Bardiya, Nepal 2016",110.666666666667,0.00905766666666667,19.2,11,90.5395192158893
"Bardiya, Nepal 2017",123.333333333333,0.00810966666666667,19.4,10.8,93.0134988313943
"Cordoba, Spain 2016",116.666666666667,0.00858866666666667,12.5,10.9,124.886185285042
"Cordoba, Spain 2017",124.333333333333,0.008046,11.7,11.1,124.285359184688
"Marchouch, Morocco 2016",127.666666666667,0.00783266666666667,12,10.8,131.486553401725
"Marchouch, Morocco 2017",120,0.008333,11.8,11.5,113.044175418905
"Metaponto, Italy 2016",125.333333333333,0.00798333333333333,10.6,10.9,138.896824286652
"Metaponto, Italy 2017",141,0.007095,11.2,10.8,137.641411908032
"Rosthern, Canada 2016",49.6666666666667,0.020136,17.2,16.1,47.6498884692019
"Rosthern, Canada 2017",46,0.021739,17.5,16.4,46.000276001656
"Sutherland, Canada 2016",51,0.019608,16.7,15.9,49.1991478171348
"Sutherland, Canada 2017",52.6666666666667,0.018989,15.7,16.1,49.5275453017124
"Sutherland, Canada 2018",47,0.021277,17.6,16.1,47.1729838836321
"Central Ferry, USA 2018",63.3333333333333,0.0158156666666667,15.8,14.3,59.9411779924902
"Bhopal, India 2016",55.6666666666667,0.0179886666666667,17.6,10.9,91.643849491859
"Bhopal, India 2017",64,0.0157903333333333,20.6,10.7,82.5940555608167
"Jessore, Bangladesh 2016",65.6666666666667,0.0152296666666667,18.6,10.8,88.9331566576643
"Jessore, Bangladesh 2017",75.3333333333333,0.0132843333333333,21.7,11,75.2766416580935
"Bardiya, Nepal 2016",103.333333333333,0.00969633333333333,19.2,11,83.6239657191893
"Bardiya, Nepal 2017",114,0.00878033333333333,19.4,10.8,85.6991100301505
"Cordoba, Spain 2016",111,0.00901066666666667,12.5,10.9,121.851842350734
"Cordoba, Spain 2017",122.333333333333,0.008178,11.7,11.1,122.279285888971
"Marchouch, Morocco 2016",120.666666666667,0.008287,12,10.8,129.137945645217
"Marchouch, Morocco 2017",117,0.008547,11.8,11.5,110.836097903537
"Metaponto, Italy 2016",123,0.00813633333333333,10.6,10.9,138.910150401651
"Metaponto, Italy 2017",133,0.00752566666666667,11.2,10.8,136.624622820334
"Rosthern, Canada 2016",44,0.022735,17.2,16.1,44.2980516108017
"Rosthern, Canada 2017",42.6666666666667,0.023449,17.5,16.4,42.645741822679
"Sutherland, Canada 2016",47,0.021277,16.7,15.9,45.7785665389414
"Sutherland, Canada 2017",47.3333333333333,0.021135,15.7,16.1,45.7886508000588
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,43.9168080359027
"Central Ferry, USA 2018",58.5,0.017125,15.8,14.3,57.069602856667
"Bhopal, India 2016",61,0.016393,17.6,10.9,98.4501017749517
"Bhopal, India 2017",68,0.014748,20.6,10.7,89.7498075870548
"Jessore, Bangladesh 2016",77.3333333333333,0.0129316666666667,18.6,10.8,96.1095213736867
"Jessore, Bangladesh 2017",80.6666666666667,0.0124086666666667,21.7,11,80.5888357599527
"Bardiya, Nepal 2016",115.666666666667,0.00871,19.2,11,89.4145584290068
"Bardiya, Nepal 2017",121.666666666667,0.00822233333333333,19.4,10.8,92.6206003162088
"Cordoba, Spain 2016",115.333333333333,0.008673,12.5,10.9,130.568306963312
"Cordoba, Spain 2017",129,0.007752,11.7,11.1,128.998968008256
"Marchouch, Morocco 2016",126,0.007937,12,10.8,139.444543818418
"Marchouch, Morocco 2017",119,0.00840433333333333,11.8,11.5,114.009291352957
"Metaponto, Italy 2016",129.333333333333,0.007735,10.6,10.9,148.633150627862
"Metaponto, Italy 2017",139.666666666667,0.00716066666666667,11.2,10.8,147.50629161502
"Rosthern, Canada 2016",50,0.0200053333333333,17.2,16.1,50.9998395760925
"Rosthern, Canada 2017",49.3333333333333,0.020283,17.5,16.4,49.3023714440665
"Sutherland, Canada 2016",54.3333333333333,0.0184146666666667,16.7,15.9,52.5683577024987
"Sutherland, Canada 2017",54.6666666666667,0.0183023333333333,15.7,16.1,52.8179718797828
"Sutherland, Canada 2018",47,0.021277,17.6,16.1,50.5359517835333
"Central Ferry, USA 2018",60.5,0.01653,15.8,14.3,63.5432137140439
"Bhopal, India 2016",68.5,0.0147755,17.6,10.9,95.9132540338255
"Bhopal, India 2017",72,0.0138963333333333,20.6,10.7,87.5969030522012
"Jessore, Bangladesh 2016",85,0.011766,18.6,10.8,93.4926922496269
"Jessore, Bangladesh 2017",80.3333333333333,0.012451,21.7,11,80.3148341498676
"Bardiya, Nepal 2016",118.666666666667,0.00845633333333333,19.2,11,88.2918425390296
"Bardiya, Nepal 2017",121.666666666667,0.00822166666666667,19.4,10.8,90.448631288366
"Cordoba, Spain 2016",114,0.00877766666666667,12.5,10.9,122.982472312188
"Cordoba, Spain 2017",123,0.00813133333333333,11.7,11.1,122.981060916619
"Marchouch, Morocco 2016",119,0.008403,12,10.8,129.429393681024
"Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,112.404143370289
"Metaponto, Italy 2016",128,0.007812,10.6,10.9,137.432547628535
"Metaponto, Italy 2017",137.666666666667,0.00727066666666667,11.2,10.8,135.754393091211
"Rosthern, Canada 2016",47.6666666666667,0.0211066666666667,17.2,16.1,49.3294781581997
"Rosthern, Canada 2017",47.6666666666667,0.020981,17.5,16.4,47.6621705352462
"Sutherland, Canada 2016",51.6666666666667,0.0193756666666667,16.7,15.9,50.8734104338004
"Sutherland, Canada 2017",53.6666666666667,0.018652,15.7,16.1,51.1258683382364
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,48.8715630877152
"Central Ferry, USA 2018",61.6666666666667,0.016217,15.8,14.3,61.7020251438402
"Bhopal, India 2016",59,0.016949,17.6,10.9,93.9920914724439
"Bhopal, India 2017",64,0.0157583333333333,20.6,10.7,85.5727040258972
"Jessore, Bangladesh 2016",73,0.0137006666666667,18.6,10.8,91.53189855915
"Jessore, Bangladesh 2017",78.3333333333333,0.012775,21.7,11,78.2778864970647
"Bardiya, Nepal 2016",106.666666666667,0.00938466666666667,19.2,11,86.2972164396359
"Bardiya, Nepal 2017",122.333333333333,0.00817533333333333,19.4,10.8,88.4561372958118
"Cordoba, Spain 2016",110.666666666667,0.00904,12.5,10.9,121.692609283961
"Cordoba, Spain 2017",122,0.00821533333333333,11.7,11.1,121.723606264708
"Marchouch, Morocco 2016",127.666666666667,0.00783266666666667,12,10.8,128.351555437356
"Marchouch, Morocco 2017",118.5,0.00844,11.8,11.5,110.884366355655
"Metaponto, Italy 2016",124.666666666667,0.00802533333333333,10.6,10.9,136.701681823595
"Metaponto, Italy 2017",134.666666666667,0.00742966666666667,11.2,10.8,134.930614990978
"Rosthern, Canada 2016",44,0.022727,17.2,16.1,45.8500537060899
"Rosthern, Canada 2017",44.3333333333333,0.0225586666666667,17.5,16.4,44.3288610437969
"Sutherland, Canada 2016",47.6666666666667,0.0209873333333333,16.7,15.9,47.2479417251635
"Sutherland, Canada 2017",45.6666666666667,0.0219143333333333,15.7,16.1,47.4414375828731
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,45.4435559498282
"Central Ferry, USA 2018",53,0.018868,15.8,14.3,57.094989257571
"Bhopal, India 2016",63,0.015945,17.6,10.9,86.4411059305423
"Bhopal, India 2017",72.5,0.0137995,20.6,10.7,79.1742522494534
"Jessore, Bangladesh 2016",79.3333333333333,0.0126053333333333,18.6,10.8,84.3483192652836
"Jessore, Bangladesh 2017",72.6666666666667,0.013769,21.7,11,72.6269155348973
"Bardiya, Nepal 2016",99.6666666666667,0.0100406666666667,19.2,11,79.6834549223176
"Bardiya, Nepal 2017",110.333333333333,0.00906666666666667,19.4,10.8,81.6607133107507
"Cordoba, Spain 2016",107.333333333333,0.009321,12.5,10.9,110.118700066626
"Cordoba, Spain 2017",110,0.00909233333333333,11.7,11.1,109.982769366133
"Marchouch, Morocco 2016",108,0.009259,12,10.8,115.787185055561
"Marchouch, Morocco 2017",94.3333333333333,0.0106016666666667,11.8,11.5,100.563821192471
"Metaponto, Italy 2016",120.666666666667,0.008287,10.6,10.9,122.633047338836
"Metaponto, Italy 2017",126.666666666667,0.007895,11.2,10.8,121.265853460197
"Rosthern, Canada 2016",43.3333333333333,0.023088,17.2,16.1,42.2405527580759
"Rosthern, Canada 2017",40.6666666666667,0.0246033333333333,17.5,16.4,40.6448990651674
"Sutherland, Canada 2016",45.3333333333333,0.0220753333333333,16.7,15.9,43.6315790722317
"Sutherland, Canada 2017",44,0.0227513333333333,15.7,16.1,43.4817200998415
"Sutherland, Canada 2018",42,0.02381,17.6,16.1,41.9214513900207
"Central Ferry, USA 2018",53,0.018868,15.8,14.3,54.7113841909063
"Bhopal, India 2016",63.6666666666667,0.015981,17.6,10.9,99.1358657039473
"Bhopal, India 2017",63.6666666666667,0.0157103333333333,20.6,10.7,91.6658115886174
"Jessore, Bangladesh 2016",75.6666666666667,0.0132163333333333,18.6,10.8,97.3432540607154
"Jessore, Bangladesh 2017",82,0.012199,21.7,11,81.973932289532
"Bardiya, Nepal 2016",106.333333333333,0.00941366666666667,19.2,11,90.3119702111411
"Bardiya, Nepal 2017",117,0.008555,19.4,10.8,94.0438976015361
"Cordoba, Spain 2016",118.666666666667,0.008427,12.5,10.9,128.376717380023
"Cordoba, Spain 2017",125.666666666667,0.00795866666666667,11.7,11.1,125.649187468588
"Marchouch, Morocco 2016",126.333333333333,0.007916,12,10.8,136.994353597972
"Marchouch, Morocco 2017",117.333333333333,0.008525,11.8,11.5,110.342208229312
"Metaponto, Italy 2016",131,0.00763733333333333,10.6,10.9,144.225040160537
"Metaponto, Italy 2017",142,0.00704566666666667,11.2,10.8,144.109572333552
"Rosthern, Canada 2016",43,0.0232643333333333,17.2,16.1,39.8061918390249
"Rosthern, Canada 2017",38.3333333333333,0.0261143333333333,17.5,16.4,38.2931468031605
"Sutherland, Canada 2016",43.6666666666667,0.0229033333333333,16.7,15.9,41.1064535674425
"Sutherland, Canada 2017",44,0.022798,15.7,16.1,40.8876980226013
"Sutherland, Canada 2018",42.3333333333333,0.0236253333333333,17.6,16.1,39.5273851658209
"Central Ferry, USA 2018",51,0.019608,15.8,14.3,51.6976601064618
"Bhopal, India 2016",73,0.013722,17.6,10.9,96.1800490518251
"Bhopal, India 2017",69,0.0145503333333333,20.6,10.7,89.6620218701146
"Jessore, Bangladesh 2016",82,0.0121963333333333,18.6,10.8,94.7545303249778
"Jessore, Bangladesh 2017",80,0.0125,21.7,11,80.0000000000001
"Bardiya, Nepal 2016",115.5,0.0086595,19.2,11,87.7768641559648
"Bardiya, Nepal 2017",119.666666666667,0.00835666666666667,19.4,10.8,91.6760230030963
"Cordoba, Spain 2016",112.666666666667,0.00887666666666667,12.5,10.9,122.881599656977
"Cordoba, Spain 2017",119.666666666667,0.00835666666666667,11.7,11.1,119.664938173115
"Marchouch, Morocco 2016",121.333333333333,0.00824166666666667,12,10.8,131.064218213558
"Marchouch, Morocco 2017",115.666666666667,0.00864633333333333,11.8,11.5,104.74215786426
"Metaponto, Italy 2016",131,0.00763733333333333,10.6,10.9,137.057029170628
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,137.448446678207
"Rosthern, Canada 2016",48.3333333333333,0.0207033333333333,17.2,16.1,48.9826115934144
"Rosthern, Canada 2017",47.3333333333333,0.021129,17.5,16.4,47.328316531781
"Sutherland, Canada 2016",51,0.019608,16.7,15.9,50.5036340905701
"Sutherland, Canada 2017",52.3333333333333,0.0191146666666667,15.7,16.1,50.7104930004471
"Sutherland, Canada 2018",45.6666666666667,0.0219143333333333,17.6,16.1,48.5415507762559
"Central Ferry, USA 2018",57,0.0175686666666667,15.8,14.3,61.2769297887002
"Bhopal, India 2016",83,0.012048,17.6,10.9,93.9542887660341
"Bhopal, India 2017",60.3333333333333,0.016605,20.6,10.7,85.8240753606502
"Jessore, Bangladesh 2016",73,0.0137006666666667,18.6,10.8,91.6108845631043
"Jessore, Bangladesh 2017",78.6666666666667,0.0127363333333333,21.7,11,78.5155329896098
"Bardiya, Nepal 2016",107.666666666667,0.00929233333333333,19.2,11,86.378454176257
"Bardiya, Nepal 2017",118.333333333333,0.00846333333333333,19.4,10.8,88.5996004694886
"Cordoba, Spain 2016",115.666666666667,0.008649,12.5,10.9,120.796956908673
"Cordoba, Spain 2017",120.666666666667,0.00829033333333333,11.7,11.1,120.622411644084
"Marchouch, Morocco 2016",128.333333333333,0.007792,12,10.8,127.30759872873
"Marchouch, Morocco 2017",120.666666666667,0.00828766666666667,11.8,11.5,109.857941120299
"Metaponto, Italy 2016",134,0.007463,10.6,10.9,135.185714592327
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,133.618536949341
"Rosthern, Canada 2016",43,0.0232643333333333,17.2,16.1,40.4895447426019
"Rosthern, Canada 2017",39,0.025641,17.5,16.4,39.000039000039
"Sutherland, Canada 2016",45.6666666666667,0.0219143333333333,16.7,15.9,41.8348586833621
"Sutherland, Canada 2017",44.3333333333333,0.0226046666666667,15.7,16.1,41.8921169622276
"Sutherland, Canada 2018",41.6666666666667,0.0240033333333333,17.6,16.1,40.1312468034379
"Central Ferry, USA 2018",53.5,0.0187325,15.8,14.3,51.924740693033
"Bhopal, India 2016",54.5,0.0183505,17.6,10.9,87.451882286698
"Bhopal, India 2017",65,0.0154156666666667,20.6,10.7,79.5541349555871
"Jessore, Bangladesh 2016",72.6666666666667,0.0137623333333333,18.6,10.8,85.2745603704895
"Jessore, Bangladesh 2017",71.6666666666667,0.0139543333333333,21.7,11,71.6623271146359
"Bardiya, Nepal 2016",102.333333333333,0.00978466666666667,19.2,11,79.5154262449802
"Bardiya, Nepal 2017",107,0.009361,19.4,10.8,82.1838745421486
"Cordoba, Spain 2016",111,0.00901066666666667,12.5,10.9,115.963288074754
"Cordoba, Spain 2017",115,0.008701,11.7,11.1,114.929318469142
"Marchouch, Morocco 2016",119,0.008403,12,10.8,123.632445860964
"Marchouch, Morocco 2017",105.666666666667,0.009464,11.8,11.5,102.110529483561
"Metaponto, Italy 2016",125.333333333333,0.00798566666666667,10.6,10.9,131.99544012169
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,130.762007013445
"Rosthern, Canada 2016",43.3333333333333,0.023088,17.2,16.1,40.0154586034816
"Rosthern, Canada 2017",38.6666666666667,0.025866,17.5,16.4,38.6607902265523
"Sutherland, Canada 2016",44.3333333333333,0.022574,16.7,15.9,41.2957894233514
"Sutherland, Canada 2017",42.3333333333333,0.0236673333333333,15.7,16.1,41.6056268325636
"Sutherland, Canada 2018",41.6666666666667,0.0240033333333333,17.6,16.1,39.6117354978483
"Central Ferry, USA 2018",52.6666666666667,0.019007,15.8,14.3,50.0222686854016
"Bhopal, India 2016",61,0.016411,17.6,10.9,74.7490497363129
"Bhopal, India 2017",62.6666666666667,0.015961,20.6,10.7,67.4220698457159
"Jessore, Bangladesh 2016",57.6666666666667,0.017342,18.6,10.8,72.5339875814178
"Jessore, Bangladesh 2017",61.6666666666667,0.016217,21.7,11,61.6636862551644
"Bardiya, Nepal 2016",82.3333333333333,0.012174,19.2,11,68.3755352334935
"Bardiya, Nepal 2017",97.3333333333333,0.0103066666666667,19.4,10.8,69.9494216594089
"Cordoba, Spain 2016",97,0.010309,12.5,10.9,98.710357833706
"Cordoba, Spain 2017",99.3333333333333,0.0100776666666667,11.7,11.1,99.2293189561077
"Marchouch, Morocco 2016",101,0.009901,12,10.8,104.339899119792
"Marchouch, Morocco 2017",86.6666666666667,0.0115386666666667,11.8,11.5,90.4634825107902
"Metaponto, Italy 2016",116.333333333333,0.00860266666666667,10.6,10.9,112.097371316643
"Metaponto, Italy 2017",127.666666666667,0.00783266666666667,11.2,10.8,110.196991622129
"Rosthern, Canada 2016",44.3333333333333,0.02265,17.2,16.1,40.0032710401471
"Rosthern, Canada 2017",38.6666666666667,0.025866,17.5,16.4,38.6607902265522
"Sutherland, Canada 2016",43.6666666666667,0.0229033333333333,16.7,15.9,41.1754292457808
"Sutherland, Canada 2017",44,0.0227836666666667,15.7,16.1,41.0959465176524
"Sutherland, Canada 2018",40,0.025,17.6,16.1,39.7216351106398
"Central Ferry, USA 2018",51,0.019608,15.8,14.3,50.0828072200489
"Bhopal, India 2016",55.6666666666667,0.018044,17.6,10.9,80.4295786125051
"Bhopal, India 2017",71,0.0140923333333333,20.6,10.7,75.3439105702937
"Jessore, Bangladesh 2016",75,0.013335,18.6,10.8,79.1683967207262
"Jessore, Bangladesh 2017",69,0.014495,21.7,11,68.9893066574681
"Bardiya, Nepal 2016",101.666666666667,0.00983866666666667,19.2,11,74.697992794669
"Bardiya, Nepal 2017",104.333333333333,0.00959166666666667,19.4,10.8,77.0072759228042
"Cordoba, Spain 2016",97,0.010309,12.5,10.9,98.2954815009115
"Cordoba, Spain 2017",97,0.010309,11.7,11.1,97.002619070715
"Marchouch, Morocco 2016",101,0.009901,12,10.8,103.020371557448
"Marchouch, Morocco 2017",91.3333333333333,0.0109503333333333,11.8,11.5,88.2342987863997
"Metaponto, Italy 2016",113.666666666667,0.008798,10.6,10.9,107.163787168239
"Metaponto, Italy 2017",119,0.00840433333333333,11.2,10.8,106.925168805765
"Rosthern, Canada 2016",44.3333333333333,0.0225586666666667,17.2,16.1,40.0085757837096
"Rosthern, Canada 2017",38.6666666666667,0.025866,17.5,16.4,38.6607902265523
"Sutherland, Canada 2016",44.6666666666667,0.0223903333333333,16.7,15.9,41.361388833198
"Sutherland, Canada 2017",45,0.0222293333333333,15.7,16.1,41.9962440402839
"Sutherland, Canada 2018",42.3333333333333,0.0236253333333333,17.6,16.1,39.5099115261144
"Central Ferry, USA 2018",51.5,0.0194195,15.8,14.3,49.7959549253237
"Bhopal, India 2016",47,0.0215646666666667,17.6,10.9,69.8930268830653
"Bhopal, India 2017",53,0.0188813333333333,20.6,10.7,61.5370187777568
"Jessore, Bangladesh 2016",59.6666666666667,0.016761,18.6,10.8,67.183303512122
"Jessore, Bangladesh 2017",56.3333333333333,0.0177526666666667,21.7,11,56.3295655112847
"Bardiya, Nepal 2016",80,0.0125093333333333,19.2,11,63.3672605341409
"Bardiya, Nepal 2017",76.6666666666667,0.0132093333333333,19.4,10.8,64.4513550931491
"Cordoba, Spain 2016",97,0.010309,12.5,10.9,97.2250081011768
"Cordoba, Spain 2017",99.3333333333333,0.0100776666666667,11.7,11.1,99.2293189561077
"Marchouch, Morocco 2016",80,0.0125,12,10.8,103.31108757807
"Marchouch, Morocco 2017",86,0.011628,11.8,11.5,90.8852898952385
"Metaponto, Italy 2016",116,0.00862566666666667,10.6,10.9,113.804898048398
"Metaponto, Italy 2017",125.333333333333,0.00798333333333333,11.2,10.8,110.51462426671
